date,slot,vol,fwd_bps,med20,vol_ratio,sym
2026-04-08,09:00-09:30,635600.0,131.5068493150684,316200.0,2.0101201771030994,5711.T
2026-04-09,09:00-09:30,307900.0,34.09906676238306,316200.0,0.9737507906388362,5711.T
2026-04-10,09:00-09:30,224200.0,32.585083272991255,307850.0,0.7282767581614422,5711.T
2026-04-13,09:00-09:30,185600.0,-121.39880413118308,293050.0,0.6333390206449412,5711.T
2026-04-14,09:00-09:30,460100.0,-10.498687664042272,264700.0,1.7381941820929354,5711.T
2026-04-15,09:00-09:30,343500.0,48.763497039359116,264700.0,1.297695504344541,5711.T
2026-04-16,09:00-09:30,169400.0,31.567870922484254,264700.0,0.6399697771061579,5711.T
2026-04-17,09:00-09:30,205600.0,-150.3892427459308,264700.0,0.7767283717415943,5711.T
2026-04-20,09:00-09:30,114600.0,-5.422993492407713,244900.0,0.4679461004491629,5711.T
2025-04-01,09:30-10:00,36400.0,32.53355022366789,,,5711.T
2025-04-02,09:30-10:00,69200.0,20.55076037813297,,,5711.T
2025-04-03,09:30-10:00,112200.0,48.94658437965438,,,5711.T
2025-04-04,09:30-10:00,158300.0,31.42536475869706,,,5711.T
2025-04-07,09:30-10:00,183400.0,108.28506673381978,,,5711.T
2025-04-08,09:30-10:00,131300.0,7.002801120448154,,,5711.T
2025-04-09,09:30-10:00,69900.0,-17.301038062284,,,5711.T
2025-04-10,09:30-10:00,122400.0,-27.447392497712553,,,5711.T
2025-04-11,09:30-10:00,75800.0,30.856871587943147,,,5711.T
2025-04-14,09:30-10:00,74800.0,4.525910839556779,,,5711.T
2025-04-15,09:30-10:00,36300.0,-6.746120980436476,94000.0,0.3861702127659574,5711.T
2025-04-16,09:30-10:00,68000.0,18.365472910928382,75800.0,0.8970976253298153,5711.T
2025-04-17,09:30-10:00,42100.0,20.766035994461696,75300.0,0.5590969455511288,5711.T
2025-04-18,09:30-10:00,30600.0,-2.270147559590985,74800.0,0.4090909090909091,5711.T
2025-04-21,09:30-10:00,73900.0,11.51543067710703,72350.0,1.0214236351071182,5711.T
2025-04-22,09:30-10:00,33400.0,16.018306636156332,73900.0,0.4519621109607578,5711.T
2025-04-23,09:30-10:00,99300.0,0.0,71900.0,1.3810848400556328,5711.T
2025-04-24,09:30-10:00,43300.0,35.57136505113468,73900.0,0.5859269282814614,5711.T
2025-04-25,09:30-10:00,64700.0,-55.346468895284275,71900.0,0.8998609179415855,5711.T
2025-04-28,09:30-10:00,67600.0,39.902460651739524,69900.0,0.9670958512160229,5711.T
2025-04-30,09:30-10:00,37700.0,11.158223610800988,69550.0,0.5420560747663551,5711.T
2025-05-01,09:30-10:00,89500.0,18.046469659371844,69550.0,1.286843997124371,5711.T
2025-05-02,09:30-10:00,66900.0,-35.53976010661874,71900.0,0.9304589707927677,5711.T
2025-05-07,09:30-10:00,66400.0,6.726457399102159,68950.0,0.9630166787527193,5711.T
2025-05-08,09:30-10:00,46900.0,15.698587127157548,67800.0,0.6917404129793511,5711.T
2025-05-09,09:30-10:00,34700.0,6.671114076051143,67250.0,0.5159851301115241,5711.T
2025-05-12,09:30-10:00,68500.0,-13.178124313639739,66650.0,1.0277569392348087,5711.T
2025-05-13,09:30-10:00,34100.0,-19.514310494362917,66650.0,0.5116279069767442,5711.T
2025-05-14,09:30-10:00,58400.0,-24.133391838525586,65550.0,0.8909229595728452,5711.T
2025-05-15,09:30-10:00,101600.0,-97.1751412429378,61550.0,1.6506904955320878,5711.T
2025-05-16,09:30-10:00,44900.0,11.467889908256534,61550.0,0.7294882209585702,5711.T
2025-05-19,09:30-10:00,64000.0,52.20154334997673,61550.0,1.0398050365556457,5711.T
2025-05-20,09:30-10:00,41800.0,-56.80527152919779,61200.0,0.6830065359477124,5711.T
2025-05-21,09:30-10:00,27000.0,9.051821679113559,61200.0,0.4411764705882353,5711.T
2025-05-22,09:30-10:00,38500.0,9.086778736937529,61200.0,0.6290849673202614,5711.T
2025-05-23,09:30-10:00,39600.0,27.106392590918738,52650.0,0.7521367521367521,5711.T
2025-05-26,09:30-10:00,54400.0,-19.951230325869762,52650.0,1.0332383665717,5711.T
2025-05-27,09:30-10:00,23600.0,-2.2119000221187957,50650.0,0.46594274432379074,5711.T
2025-05-28,09:30-10:00,53100.0,-13.262599469495706,50650.0,1.0483711747285291,5711.T
2025-05-29,09:30-10:00,33800.0,2.2217285047765323,50000.0,0.676,5711.T
2025-05-30,09:30-10:00,18800.0,0.0,45900.0,0.4095860566448802,5711.T
