code,dt,am_ret,pm_ret,am_bucket
27680,2024-11-18,0.0160130718954248,-0.0073978771309102,+1〜+2%
27680,2024-11-19,0.0029126213592233,0.0003226847370119,0〜+0.5%
27680,2024-11-20,-0.002909796314258,-0.0012970168612191,-0.5〜0%
27680,2024-11-21,-0.0094155844155844,0.0,-1〜-0.5%
27680,2024-11-22,0.0123980424143556,-0.0070899129874315,+1〜+2%
27680,2024-11-25,0.0016077170418006,-0.003852327447833,0〜+0.5%
27680,2024-11-26,-0.0074169622702354,0.0038986354775828,-1〜-0.5%
27680,2024-11-27,-0.0133376707872478,-0.0016485328058028,-2〜-1%
27680,2024-11-28,0.0109489051094891,-0.0006563833278634,+1〜+2%
27680,2024-11-29,0.0016490765171504,0.0042805400065854,0〜+0.5%
28020,2024-11-05,0.0051948051948052,-0.0055124892334194,+0.5〜+1%
28020,2024-11-06,0.0142857142857143,-0.0091634142202613,+1〜+2%
28020,2024-11-07,0.0003381234150465,-0.0043941186412033,0〜+0.5%
28020,2024-11-12,0.0019203072491599,-0.0041526912633764,0〜+0.5%
28020,2024-11-13,-0.01728,-0.0058612829697167,-2〜-1%
28020,2024-11-14,0.0027660266840221,0.0,0〜+0.5%
28020,2024-11-15,0.005663430420712,0.0061142397425583,+0.5〜+1%
28020,2024-11-18,-0.0157759175788795,0.0037618580307491,-2〜-1%
28020,2024-11-19,-0.0032310177705977,0.0082658022690438,-0.5〜0%
28020,2024-11-20,-0.0012767315671879,-0.0004793863854266,-0.5〜0%
28020,2024-11-21,-0.00944,0.0,-1〜-0.5%
28020,2024-11-22,0.0128886740776543,0.0039764593605853,+1〜+2%
28020,2024-11-25,-0.0068965517241379,-0.0044191919191919,-1〜-0.5%
28020,2024-11-26,-0.0033816425120772,0.0027468088544191,-0.5〜0%
28020,2024-11-27,-0.0036858974358974,0.0012867942737655,-0.5〜0%
28020,2024-11-28,-0.0036995335370757,0.0145301905069422,-0.5〜0%
28020,2024-11-29,-0.0066772655007949,0.0054417413572343,-1〜-0.5%
29140,2024-11-05,-0.0009682885499878,-0.0036346014053792,-0.5〜0%
29140,2024-11-06,0.009715812484819,-0.0081789752225162,+0.5〜+1%
29140,2024-11-07,0.0098486668268076,0.0049952426260704,+0.5〜+1%
29140,2024-11-08,0.0011845534233594,-0.0061523899668717,0〜+0.5%
29140,2024-11-11,0.0085816448152563,-0.0066178208461356,+0.5〜+1%
29140,2024-11-12,0.0021342186388428,-0.0052058684335068,0〜+0.5%
29140,2024-11-13,-0.0061757719714964,-0.004302103250478,-1〜-0.5%
29140,2024-11-14,-0.0011950286806883,-0.0043072505384063,-0.5〜0%
29140,2024-11-15,0.0047904191616766,-0.001907032181168,0〜+0.5%
29140,2024-11-18,0.002158273381295,-0.0021536252692031,0〜+0.5%
29140,2024-11-19,0.0009544261512765,0.0,0〜+0.5%
29140,2024-11-20,-0.0007137758743754,-0.0009523809523809,-0.5〜0%
29140,2024-11-21,0.0007139457401238,-0.0002378121284185,0〜+0.5%
29140,2024-11-22,0.0068883610451306,-0.0007077140835102,+0.5〜+1%
29140,2024-11-25,0.0025821596244131,-0.0056192929056427,0〜+0.5%
29140,2024-11-26,0.0002358490566038,0.0028295213393068,0〜+0.5%
29140,2024-11-27,-0.0056219255094869,-0.0004711425206124,-1〜-0.5%
29140,2024-11-28,0.0011820330969267,0.00543093270366,0〜+0.5%
29140,2024-11-29,-0.0037753657385559,-0.0007105637138796,-0.5〜0%
31030,2024-11-05,0.0,0.0,-0.5〜0%
31030,2024-11-06,0.0104895104895105,0.0,+1〜+2%
31030,2024-11-07,0.0034364261168385,0.0102739726027397,0〜+0.5%
31030,2024-11-11,-0.0040650406504065,0.0244897959183673,-0.5〜0%
31030,2024-11-12,0.0039840637450199,-0.0238095238095238,0〜+0.5%
31030,2024-11-13,-0.0040816326530612,0.0040983606557377,-0.5〜0%
31030,2024-11-14,-0.0204081632653061,0.0,-3〜-2%
