date,morning_vol,fwd_bps,med20,vol_ratio,sym
2026-01-23,3700500.0,64.02655916528444,2333800.0,1.5856114491387436,5713.T
2026-01-26,4082400.0,-153.89956028697083,2737700.0,1.4911787266683714,5713.T
2026-01-27,4389200.0,-37.4107244076638,2991050.0,1.4674445428862775,5713.T
2026-01-28,3801400.0,8.892841262784223,2991050.0,1.2709249260293207,5713.T
2026-01-29,4744000.0,484.04255319148825,2991050.0,1.5860650941976897,5713.T
2026-01-30,13632100.0,103.62694300518172,3062400.0,4.451443312434692,5713.T
2026-02-02,9037200.0,-143.84213029006165,3062400.0,2.9510188087774294,5713.T
2026-02-03,5489200.0,185.0989522700819,3181550.0,1.7253225629017304,5713.T
2026-02-04,6819900.0,-166.01459236544324,3340850.0,2.0413667180507953,5713.T
2026-02-05,5572300.0,18.163242138722335,3573600.0,1.5592959480635773,5713.T
2026-02-06,5354300.0,170.77137546468447,3750950.0,1.427451712232901,5713.T
2026-02-09,4150000.0,555.8035714285725,3941900.0,1.0527918009081916,5713.T
2026-02-10,5959500.0,128.71287128712882,4112800.0,1.4490128379692666,5713.T
2026-02-12,5324500.0,-91.78522257916488,4146600.0,1.284064052476728,5713.T
2026-02-13,4298800.0,-350.4148365056126,4269600.0,1.0068390481543938,5713.T
2026-02-16,3045700.0,-46.334431630972176,4344000.0,0.7011279926335175,5713.T
2026-02-17,3084700.0,-39.542588436464186,4344000.0,0.7101058931860037,5713.T
2026-02-18,2586500.0,79.15017704644755,4344000.0,0.5954189686924494,5713.T
2026-02-19,3553200.0,58.781797912232925,4344000.0,0.8179558011049723,5713.T
2026-02-20,2531400.0,197.63651181744058,4344000.0,0.5827348066298342,5713.T
2026-02-24,3221100.0,83.9552238805963,4344000.0,0.7415055248618785,5713.T
2026-02-25,4028000.0,56.10703495899871,4344000.0,0.927255985267035,5713.T
2026-02-26,3996600.0,-108.97994768962471,4344000.0,0.9200276243093922,5713.T
2026-02-27,5736700.0,344.12126177795875,4224400.0,1.3579916674557333,5713.T
2026-03-02,5271000.0,128.05587892898762,4521400.0,1.165789357278719,5713.T
2026-03-03,3781100.0,-208.16326530612272,4784900.0,0.7902150515162282,5713.T
2026-03-04,4918100.0,189.843379212149,4224400.0,1.1642126692548054,5713.T
2026-03-05,3714000.0,-51.93578847969782,4224400.0,0.8791781081336995,5713.T
2026-03-06,3173000.0,-34.448818897637736,4089000.0,0.7759843482514062,5713.T
2026-03-09,4656200.0,321.536469572723,4012300.0,1.1604815193280662,5713.T
2026-03-10,2814100.0,80.04002001000599,4012300.0,0.7013682925005608,5713.T
2026-03-11,1892900.0,-223.77622377622419,3888850.0,0.4867505817915322,5713.T
2026-03-12,1777900.0,-127.57605495583913,3747550.0,0.4744166188576537,5713.T
2026-03-13,2032900.0,-85.87119321018521,3633600.0,0.5594726992514311,5713.T
2026-03-16,3265100.0,242.59044404598694,3387150.0,0.9639667567128707,5713.T
2026-03-17,1695400.0,-181.65024630541927,3243100.0,0.5227714224044895,5713.T
2026-03-18,2060300.0,4.995004995005381,3243100.0,0.6352872251857791,5713.T
2026-03-19,3148700.0,-162.57536606373856,3243100.0,0.9708920477321081,5713.T
2026-03-23,4006300.0,-16.694490818029983,3243100.0,1.2353303937590576,5713.T
2026-03-24,2964600.0,244.8932219127209,3243100.0,0.9141253738706793,5713.T
2026-03-25,2754800.0,82.93321693583655,3243100.0,0.8494341833430976,5713.T
2026-03-26,1523400.0,143.40032590983265,3219050.0,0.4732452120967366,5713.T
2026-03-27,1757100.0,227.68965145138597,3160850.0,0.5558947751395985,5713.T
2026-03-30,2288900.0,45.61251086012241,3056650.0,0.7488263294783505,5713.T
2026-03-31,3317500.0,-238.12148605445893,2889350.0,1.1481821170851576,5713.T
