date,open_px,open_vol,gap_bps,fwd_bps,med20,vol_ratio,sym,gap_dir,vol_dir,quad
2026-02-17,9727.0,1094500.0,62.066825281887894,-418.4229464377509,1332800.0,0.821203481392557,5713.T,UG,LV,UG_LV
2026-02-18,9210.0,1222000.0,-118.02575107296099,508.1433224755694,1332800.0,0.9168667466986795,5713.T,DG,LV,DG_LV
2026-02-20,9861.0,1002700.0,-64.48362720403055,151.10029408782032,1345150.0,0.745418726536074,5713.T,DG,LV,DG_LV
2026-02-25,10940.0,1723300.0,120.25901942645633,648.9945155393051,1345150.0,1.2811210645652902,5713.T,UG,LV,UG_LV
2026-02-26,11880.0,1726200.0,197.42489270386355,-450.33670033669983,1345150.0,1.283276957960079,5713.T,UG,LV,UG_LV
2026-02-27,11360.0,1719800.0,13.22168356103992,1113.5563380281699,1345150.0,1.2785191242612348,5713.T,UG,LV,UG_LV
2026-03-03,13280.0,1564700.0,176.24521072796995,-967.6204819277112,1505200.0,1.039529630613872,5713.T,UG,LV,UG_LV
2026-03-06,10300.0,1080700.0,-223.06597057427658,-169.90291262135915,1505200.0,0.7179776773850651,5713.T,DG,LV,DG_LV
2026-03-12,10400.0,845600.0,-81.06819265617516,-326.92307692307685,1505200.0,0.5617858091947914,5713.T,DG,LV,DG_LV
2026-03-17,9844.0,789300.0,136.95808876531768,-281.38967899227987,1505200.0,0.5243821419080521,5713.T,UG,LV,UG_LV
2026-03-26,9243.0,639300.0,3.2467532467528315,101.69858271124043,1505200.0,0.42472761094871114,5713.T,UG,LV,UG_LV
2026-04-06,9439.0,554800.0,-1.0593220338983578,39.199067697850424,1505200.0,0.36858889184161575,5713.T,DG,LV,DG_LV
2026-04-07,9395.0,417600.0,-85.47910510764089,158.59499733900995,1505200.0,0.2774382141908052,5713.T,DG,LV,DG_LV
2026-04-09,10200.0,674900.0,-149.68614196040565,-272.5490196078428,1505200.0,0.4483789529630614,5713.T,DG,LV,DG_LV
2026-04-10,9950.0,761500.0,28.220116911912285,36.180904522613574,1382050.0,0.550993089975037,5713.T,UG,LV,UG_LV
2026-04-13,9894.0,832300.0,-92.12898057280205,-27.2892662219526,1158250.0,0.7185840707964601,5713.T,DG,LV,DG_LV
2026-04-16,10735.0,531800.0,84.54673555659875,265.4867256637172,1087600.0,0.4889665318131666,5713.T,UG,LV,UG_LV
2026-04-17,10780.0,678300.0,-217.78584392014523,-584.415584415584,1041700.0,0.6511471632907747,5713.T,DG,LV,DG_LV
2026-04-20,10170.0,384000.0,19.704433497536034,-98.32841691248761,924150.0,0.4155169615322188,5713.T,UG,LV,UG_LV
2025-04-30,21000.0,847000.0,-94.33962264150941,107.14285714285677,727550.0,1.1641811559343,8035.T,DG,LV,DG_LV
2025-05-01,21530.0,2156300.0,143.69846878680815,-148.62981885740868,759100.0,2.840600711368726,8035.T,UG,HV,UG_HV
2025-05-02,21700.0,1301900.0,231.02310231023048,-258.0645161290318,800050.0,1.6272732954190363,8035.T,UG,HV,UG_HV
2025-05-07,21555.0,1183700.0,196.310312204353,162.3753189515198,841000.0,1.4074910820451842,8035.T,UG,HV,UG_HV
2025-05-08,22295.0,1261600.0,178.0415430267057,26.911863646557066,844000.0,1.49478672985782,8035.T,UG,HV,UG_HV
2025-05-09,22725.0,1403600.0,165.51107134869181,-74.80748074807475,847000.0,1.6571428571428573,8035.T,UG,HV,UG_HV
2025-05-12,22820.0,696200.0,117.49057858567946,30.674846625766694,857000.0,0.8123687281213535,8035.T,UG,LV,UG_LV
2025-05-14,24460.0,1141600.0,191.66666666666777,-96.07522485690967,847000.0,1.3478158205430932,8035.T,UG,HV,UG_HV
2025-05-15,23955.0,760200.0,-111.45510835913308,73.05364224587719,857000.0,0.8870478413068845,8035.T,DG,LV,DG_LV
2025-05-16,23810.0,722400.0,-132.61500207210952,-144.89710205795924,847000.0,0.8528925619834711,8035.T,DG,LV,DG_LV
2025-05-19,23060.0,528500.0,-172.5974856168766,2.168256721595263,844000.0,0.6261848341232228,8035.T,DG,LV,DG_LV
2025-05-20,23145.0,502700.0,34.684587036635236,86.41175199827211,844000.0,0.5956161137440759,8035.T,UG,LV,UG_LV
2025-05-21,23250.0,490000.0,-40.69393874491345,-2.1505376344088667,844000.0,0.580568720379147,8035.T,DG,LV,DG_LV
2025-05-22,22770.0,905800.0,-204.3450204345021,-39.525691699604515,800600.0,1.131401448913315,8035.T,DG,LV,DG_LV
2025-05-23,23000.0,490600.0,141.09347442680775,-106.52173913043517,844000.0,0.5812796208530806,8035.T,UG,LV,UG_LV
2025-05-26,22810.0,455700.0,24.170511975389886,238.93029373081907,800600.0,0.569198101423932,8035.T,UG,LV,UG_LV
2025-05-27,23350.0,457400.0,-2.1408691928925805,-66.38115631691699,741300.0,0.6170241467691893,8035.T,DG,LV,DG_LV
2025-05-28,23640.0,762900.0,191.85169217503795,-200.93062605752942,741300.0,1.0291380008093889,8035.T,UG,LV,UG_LV
2025-06-02,23020.0,827300.0,8.695652173913437,-180.27801911381425,761550.0,1.0863370757008732,8035.T,UG,LV,UG_LV
2025-06-03,22700.0,706400.0,42.02610042026045,-132.15859030836995,795100.0,0.8884417054458559,8035.T,UG,LV,UG_LV
2025-06-04,22735.0,609200.0,149.55357142857116,-103.36485594897749,761550.0,0.7999474755432998,8035.T,UG,LV,UG_LV
2025-06-05,22600.0,1011700.0,44.44444444444473,331.858407079646,741300.0,1.3647646027249427,8035.T,UG,HV,UG_HV
2025-06-06,23600.0,810500.0,107.06638115631773,21.186440677967155,741300.0,1.0933495211115607,8035.T,UG,LV,UG_LV
2025-06-09,24120.0,718400.0,198.73150105708336,-109.86733001658422,741300.0,0.969108323215972,8035.T,UG,LV,UG_LV
2025-06-10,24000.0,637100.0,60.78390274575574,-108.33333333333361,720400.0,0.8843697945585786,8035.T,UG,LV,UG_LV
2025-06-11,24220.0,978600.0,202.19039595619216,272.5020644095788,712400.0,1.3736664795058955,8035.T,UG,HV,UG_HV
2025-06-12,24685.0,951200.0,-78.37620578778126,127.60785902369953,712400.0,1.3352049410443572,8035.T,DG,HV,DG_HV
2025-06-16,23825.0,673100.0,10.504201680672232,79.74816369359816,720400.0,0.9343420322043309,8035.T,UG,LV,UG_LV
2025-06-17,24465.0,1051700.0,187.3828856964388,104.23053341508171,712400.0,1.4762773722627738,8035.T,UG,HV,UG_HV
2025-06-18,24455.0,795300.0,-107.20064724919042,114.49601308525902,712400.0,1.116367209432903,8035.T,DG,LV,DG_LV
2025-06-19,24600.0,843800.0,-54.5785324439052,-243.90243902439045,712400.0,1.1844469399213924,8035.T,DG,LV,DG_LV
2025-06-20,24045.0,570300.0,18.75000000000071,-24.95321272613871,740650.0,0.7699993249173024,8035.T,UG,LV,UG_LV
2025-06-23,23530.0,908700.0,-189.7018970189701,74.37314067148426,740650.0,1.2268952946735976,8035.T,DG,LV,DG_LV
2025-06-26,25680.0,1103200.0,122.19156484036154,272.5856697819307,779100.0,1.4159928122192273,8035.T,UG,HV,UG_HV
2025-06-30,28000.0,1730600.0,176.26749045974944,-114.28571428571455,779100.0,2.221280965216275,8035.T,UG,HV,UG_HV
2025-07-01,27380.0,920700.0,-108.38150289017356,-113.22132943754615,802900.0,1.1467181467181466,8035.T,DG,LV,DG_LV
2025-07-03,26820.0,1015300.0,88.39571186759487,85.75689783743456,818900.0,1.2398339235559896,8035.T,UG,LV,UG_LV
2025-07-04,27380.0,858700.0,121.99630314232878,-74.87216946676423,835550.0,1.027706301238705,8035.T,UG,LV,UG_LV
2025-07-07,27000.0,480500.0,-64.39742410303539,46.296296296295395,851250.0,0.5644640234948605,8035.T,DG,LV,DG_LV
2025-07-08,26820.0,782400.0,-112.44239631336362,165.92095451155808,851250.0,0.9191189427312776,8035.T,DG,LV,DG_LV
2025-07-09,27630.0,968800.0,133.87126352466527,-164.67607672819406,851250.0,1.1380910425844346,8035.T,UG,LV,UG_LV
2025-07-10,27175.0,669600.0,0.0,-152.71389144434266,883700.0,0.7577232092339029,8035.T,DG,LV,DG_LV
2025-07-11,27200.0,995800.0,164.4245142002987,-73.52941176470563,851250.0,1.1698091042584435,8035.T,UG,LV,UG_LV
2025-07-14,26655.0,482300.0,-127.77777777777777,-63.77790283248919,883700.0,0.5457734525291389,8035.T,DG,LV,DG_LV
2025-07-15,26450.0,718400.0,-13.215027373985055,362.94896030245826,883700.0,0.8129455697634944,8035.T,DG,LV,DG_LV
2025-07-16,27695.0,1026400.0,103.97665085735142,70.40982126737649,883700.0,1.1614801403191128,8035.T,UG,LV,UG_LV
2025-07-17,27500.0,1182000.0,-139.83506633201915,98.18181818181726,883700.0,1.3375579947946135,8035.T,DG,HV,DG_HV
2025-07-18,27775.0,986900.0,1.8005041411606193,27.002700270026825,883700.0,1.1167817132511033,8035.T,UG,LV,UG_LV
2025-07-22,28075.0,820900.0,80.78994614003632,-210.15138023152247,914700.0,0.8974527167377282,8035.T,UG,LV,UG_LV
2025-07-23,27380.0,1041800.0,-38.20265599417838,233.74726077428852,883700.0,1.1789068688468938,8035.T,DG,LV,DG_LV
2025-07-24,28410.0,865800.0,139.18629550321305,-137.2756071805703,914700.0,0.9465398491308625,8035.T,UG,LV,UG_LV
2025-07-25,27800.0,576600.0,-78.5153461812993,57.553956834532904,914700.0,0.6303706133158412,8035.T,DG,LV,DG_LV
2025-07-28,27525.0,1064200.0,-155.579399141631,-70.8446866485013,914700.0,1.1634415655406145,8035.T,DG,LV,DG_LV
2025-07-29,27200.0,707000.0,-47.566776436150924,-73.52941176470563,944750.0,0.7483461233130457,8035.T,DG,LV,DG_LV
2025-07-30,27180.0,521100.0,66.66666666666599,31.272994849154134,893250.0,0.583375314861461,8035.T,UG,LV,UG_LV
2025-07-31,27200.0,935400.0,-23.840088024940087,47.794117647059764,862250.0,1.0848361844012757,8035.T,DG,LV,DG_LV
2025-08-05,22500.0,1452300.0,6.671114076051143,-46.666666666667076,862250.0,1.6843142939982603,8035.T,UG,HV,UG_HV
2025-08-08,21040.0,1830800.0,9.514747859182826,118.821292775666,862250.0,2.1232821107567412,8035.T,UG,HV,UG_HV
2025-08-12,21400.0,1255400.0,51.66744950681146,56.07476635514086,900600.0,1.3939595825005553,8035.T,UG,HV,UG_HV
2025-08-13,21705.0,1240200.0,85.96654275093042,-6.910850034553828,952100.0,1.3025942653082658,8035.T,UG,HV,UG_HV
2025-08-14,21495.0,1005700.0,-89.90318118948792,-111.65387299371999,977850.0,1.0284808508462444,8035.T,DG,LV,DG_LV
2025-08-15,21030.0,1167300.0,-105.85744530698604,225.86780789348504,991350.0,1.1774852473899229,8035.T,DG,LV,DG_LV
2025-08-18,21430.0,676800.0,-34.87561032318065,-179.6546896873541,1000750.0,0.676292780414689,8035.T,DG,LV,DG_LV
2025-08-19,21230.0,744700.0,87.90686623901145,-4.710315591144321,996300.0,0.7474656228043762,8035.T,UG,LV,UG_LV
2025-08-20,21080.0,624700.0,-65.97549481621057,-73.52941176470563,996300.0,0.6270199739034428,8035.T,DG,LV,DG_LV
2025-08-21,20450.0,1242100.0,-227.00119474313053,-14.669926650366927,996300.0,1.2467128374987453,8035.T,DG,LV,DG_LV
2025-08-22,20440.0,670500.0,9.794319294809117,-168.78669275929514,996300.0,0.6729900632339657,8035.T,UG,LV,UG_LV
2025-08-25,20140.0,1206200.0,22.39363025628327,42.20456802383366,961150.0,1.2549550018207356,8035.T,UG,LV,UG_LV
2025-08-26,20120.0,851500.0,-51.915945611866746,62.127236580515884,970550.0,0.877337592086961,8035.T,DG,LV,DG_LV
2025-08-27,20380.0,575500.0,66.68313163744166,-22.080471050048843,970550.0,0.5929627530781516,8035.T,UG,LV,UG_LV
2025-08-28,20220.0,913500.0,-56.552741578559385,262.1167161226512,900600.0,1.0143237841439041,8035.T,DG,LV,DG_LV
2025-08-29,20650.0,728800.0,-48.19277108433773,7.263922518159216,924450.0,0.7883606468711125,8035.T,DG,LV,DG_LV
2025-09-01,20295.0,735400.0,-179.046697314299,-4.927322000493062,924450.0,0.7955000270431067,8035.T,DG,LV,DG_LV
2025-09-02,20410.0,615500.0,61.621888094651744,-36.74669279764786,882500.0,0.6974504249291785,8035.T,UG,LV,UG_LV
2025-09-03,20065.0,800100.0,-132.77600196705208,-59.80563169698527,882500.0,0.906628895184136,8035.T,DG,LV,DG_LV
2025-09-04,19990.0,529800.0,22.562045625469374,47.52376188094098,882500.0,0.6003399433427762,8035.T,UG,LV,UG_LV
2025-09-05,20180.0,683500.0,47.298979337815354,29.732408325073845,825800.0,0.8276822475175587,8035.T,UG,LV,UG_LV
2025-09-08,20480.0,967300.0,118.57707509881354,58.59375,772400.0,1.2523303987571206,8035.T,UG,LV,UG_LV
2025-09-09,21065.0,1548400.0,225.72815533980605,-21.36244956088329,772400.0,2.004660797514241,8035.T,UG,HV,UG_HV
2025-09-10,21095.0,804200.0,35.68030447193227,26.072529035316983,772400.0,1.041170378042465,8035.T,UG,LV,UG_LV
2025-09-11,21200.0,722500.0,23.640661938533203,96.6981132075473,772400.0,0.9353961677887105,8035.T,UG,LV,UG_LV
2025-09-16,23035.0,2389100.0,199.24728802302337,-8.682439765573813,740050.0,3.228295385446929,8035.T,UG,HV,UG_HV
2025-09-17,23500.0,3184500.0,210.73213121876933,319.14893617021266,740050.0,4.303087629214242,8035.T,UG,HV,UG_HV
2025-09-18,24300.0,3352700.0,20.618556701030855,475.3086419753094,772400.0,4.34062661833247,8035.T,UG,HV,UG_HV
2025-09-22,25790.0,2180900.0,70.28504490433463,314.07522295463286,802150.0,2.7188181761515926,8035.T,UG,HV,UG_HV
2025-09-24,26100.0,2031800.0,-187.96992481203034,442.52873563218384,827850.0,2.454309355559582,8035.T,DG,HV,DG_HV
2025-09-29,25910.0,1236900.0,-239.21642493878292,229.64106522578075,827850.0,1.4941112520384128,8035.T,DG,HV,DG_HV
2025-09-30,26800.0,836000.0,111.29975476325215,-164.17910447761196,882500.0,0.9473087818696884,8035.T,UG,LV,UG_LV
2025-10-01,26205.0,1101400.0,-58.80121396054649,-150.73459263499345,843750.0,1.305362962962963,8035.T,DG,HV,DG_HV
2025-10-06,28900.0,3809300.0,143.91014391014423,577.8546712802779,874750.0,4.354729922835095,8035.T,UG,HV,UG_HV
2025-10-07,31160.0,2206800.0,192.99967288191056,-343.38896020539187,940400.0,2.34666099532114,8035.T,UG,HV,UG_HV
2025-10-08,29390.0,1475600.0,-232.63542705217688,-45.93399115345398,1034350.0,1.4265964132063615,8035.T,DG,HV,DG_HV
2025-10-10,30000.0,1895900.0,101.01010101010166,-240.00000000000023,1169150.0,1.6216054398494633,8035.T,UG,HV,UG_HV
2025-10-14,28780.0,1635100.0,-170.76502732240485,-118.1375955524666,1356250.0,1.2056036866359447,8035.T,DG,LV,DG_LV
2025-10-15,28025.0,969900.0,-145.92123769338937,372.8813559322042,1512000.0,0.641468253968254,8035.T,DG,LV,DG_LV
2025-10-17,30240.0,1024100.0,-3.3057851239670644,-52.910052910053466,1512000.0,0.6773148148148148,8035.T,DG,LV,DG_LV
2025-10-20,30500.0,1717400.0,139.6276595744683,298.3606557377039,1512000.0,1.1358465608465609,8035.T,UG,LV,UG_LV
2025-10-21,31720.0,1353500.0,98.69468322190488,-318.41109709962126,1591750.0,0.8503219726715878,8035.T,UG,LV,UG_LV
2025-10-22,30560.0,840500.0,-48.8440247476396,55.62827225130906,1591750.0,0.528035181404115,8035.T,DG,LV,DG_LV
2025-10-27,30790.0,751700.0,171.7872481004301,-55.21273140630112,1555350.0,0.4832995788729225,8035.T,UG,LV,UG_LV
2025-10-28,30810.0,857900.0,62.05094709340386,207.72476468678968,1555350.0,0.5515800302182788,8035.T,UG,LV,UG_LV
2025-10-29,31700.0,1071500.0,79.49125596184325,249.2113564668763,1555350.0,0.6889124634326679,8035.T,UG,LV,UG_LV
2025-10-30,32490.0,988200.0,0.0,153.89350569406045,1414550.0,0.698596726874271,8035.T,DG,LV,DG_LV
2025-11-05,34090.0,1781700.0,-201.2072434607648,-211.20563215019095,1295200.0,1.3756176652254477,8035.T,DG,HV,DG_HV
2025-11-07,32660.0,879100.0,-177.4436090225562,42.86589099816274,1295200.0,0.6787368746139593,8035.T,DG,LV,DG_LV
2025-11-11,34360.0,479700.0,46.78362573099504,-49.476135040744666,1169150.0,0.41029807980156524,8035.T,UG,LV,UG_LV
2025-11-12,33490.0,747000.0,-204.73822755191605,50.761421319796,1086450.0,0.6875604031478669,8035.T,DG,LV,DG_LV
2025-11-13,33550.0,301400.0,-32.67973856209139,107.302533532041,1047800.0,0.2876503149456003,8035.T,DG,LV,DG_LV
2025-11-17,32330.0,647700.0,150.70643642072224,300.0309310238158,1047800.0,0.618152319144875,8035.T,UG,LV,UG_LV
2025-11-19,31500.0,638000.0,6.353240152476847,-203.1746031746029,1006150.0,0.6341002832579635,8035.T,UG,LV,UG_LV
2025-11-27,31840.0,505800.0,214.95027269810674,106.78391959799028,979050.0,0.5166232572391604,8035.T,UG,LV,UG_LV
2025-11-28,32180.0,389200.0,0.0,-118.08576755748868,924500.0,0.42098431584640345,8035.T,DG,LV,DG_LV
2025-12-01,32500.0,587600.0,220.12578616352306,-267.6923076923077,868500.0,0.6765687967760506,8035.T,UG,LV,UG_LV
2025-12-02,31750.0,319800.0,37.93866582358474,-141.73228346456733,849200.0,0.3765897315120113,8035.T,UG,LV,UG_LV
2025-12-04,32850.0,696300.0,21.35448444173349,295.2815829528155,796100.0,0.8746388644642633,8035.T,UG,LV,UG_LV
2025-12-08,33180.0,636900.0,12.070006035003189,-6.027727546714656,749350.0,0.8499366117301661,8035.T,UG,LV,UG_LV
2025-12-09,33500.0,688200.0,102.53317249698357,26.865671641791433,721650.0,0.953647890251507,8035.T,UG,LV,UG_LV
2025-12-10,33780.0,509200.0,56.56445370646024,-195.38188277087087,692250.0,0.7355724088118454,8035.T,UG,LV,UG_LV
2025-12-11,33800.0,592000.0,205.31400966183665,-355.0295857988162,667950.0,0.8862938842727749,8035.T,UG,LV,UG_LV
2025-12-16,31410.0,539400.0,86.70520231213841,-140.08277618592803,642850.0,0.8390759897332193,8035.T,UG,LV,UG_LV
2025-12-17,31200.0,435700.0,74.26541814659294,38.461538461538325,637450.0,0.6835045885951839,8035.T,UG,LV,UG_LV
2025-12-19,30710.0,612500.0,131.96964698119373,159.5571475089552,614450.0,0.9968264301407763,8035.T,UG,LV,UG_LV
2025-12-23,33170.0,518000.0,0.0,-51.251130539644585,602250.0,0.8601079286010793,8035.T,DG,LV,DG_LV
2025-12-24,33090.0,501100.0,27.272727272726893,39.286793593229504,589800.0,0.8496100373007799,8035.T,UG,LV,UG_LV
2025-12-25,33100.0,287200.0,-36.12281757977121,208.45921450151073,563500.0,0.5096716947648625,8035.T,DG,LV,DG_LV
2025-12-26,33820.0,427400.0,8.878366380586922,150.7983441750449,528700.0,0.808397957253641,8035.T,UG,LV,UG_LV
2025-12-29,34600.0,603700.0,78.64841246723043,-106.93641618497062,528700.0,1.1418573860412333,8035.T,UG,LV,UG_LV
2025-12-30,33770.0,314000.0,-134.38504236050198,162.86644951140073,528700.0,0.5939095895592964,8035.T,DG,LV,DG_LV
2026-01-06,37200.0,1127400.0,73.11129163281916,40.32258064516236,528700.0,2.132400226971818,8035.T,UG,HV,UG_HV
2026-01-07,37500.0,1175200.0,40.160642570281624,178.66666666666697,528700.0,2.2228106676754305,8035.T,UG,HV,UG_HV
2026-01-09,37000.0,1242900.0,98.25327510917026,245.94594594594676,528700.0,2.3508606014753166,8035.T,UG,HV,UG_HV
2026-01-14,41460.0,904000.0,104.80136485498504,205.01688374336746,563500.0,1.6042590949423248,8035.T,UG,HV,UG_HV
2026-01-16,43000.0,1390000.0,96.266729279173,-197.67441860465084,589800.0,2.3567310952865377,8035.T,UG,HV,UG_HV
2026-01-19,42020.0,702700.0,-30.842230130486705,38.07710613993321,597850.0,1.1753784394078783,8035.T,DG,LV,DG_LV
2026-01-20,41740.0,629000.0,-104.31484115694612,-158.12170579779573,608100.0,1.034369347146851,8035.T,DG,LV,DG_LV
2026-01-23,42310.0,953100.0,-44.70588235294115,-139.44693925785901,608100.0,1.5673408978786383,8035.T,DG,HV,DG_HV
2026-01-26,41020.0,884100.0,-167.78523489932917,17.064846416381396,608100.0,1.4538727183029108,8035.T,DG,HV,DG_HV
2026-01-27,41390.0,508400.0,73.01046483329188,178.7871466537805,608100.0,0.8360467028449268,8035.T,UG,LV,UG_LV
2026-01-28,42790.0,760400.0,156.65796344647597,236.03645711614885,608100.0,1.2504522282519321,8035.T,UG,LV,UG_LV
2026-01-29,44410.0,1338900.0,139.2694063926947,-693.5374915559555,620750.0,2.1569069673781716,8035.T,UG,HV,UG_HV
2026-01-30,41020.0,803200.0,-75.00604887490935,70.69722086787023,665850.0,1.2062776901704588,8035.T,DG,LV,DG_LV
2026-02-06,40160.0,804300.0,42.51062765691316,216.63346613545852,761950.0,1.0555810748736794,8035.T,UG,LV,UG_LV
2026-02-09,41580.0,2840200.0,134.04825737265423,-235.69023569023574,783350.0,3.625710091274654,8035.T,UG,HV,UG_HV
2026-02-12,41900.0,902200.0,96.38554216867546,-143.19809069212374,803750.0,1.12248833592535,8035.T,UG,LV,UG_LV
2026-02-13,41270.0,2442500.0,-7.263922518160326,174.46086745820156,844200.0,2.8932717365553184,8035.T,DG,HV,DG_HV
2026-02-16,41780.0,698800.0,-50.011907597047326,-95.73958831976981,893150.0,0.7823993730056541,8035.T,DG,LV,DG_LV
2026-02-17,41950.0,727000.0,137.7477042049291,47.67580452920139,893150.0,0.8139730168504731,8035.T,UG,LV,UG_LV
2026-02-18,42580.0,1043200.0,102.01660735468465,190.23015500234885,893150.0,1.1680008957062085,8035.T,UG,LV,UG_LV
2026-02-24,43680.0,615500.0,-63.694267515923556,160.25641025640968,893150.0,0.6891339640597884,8035.T,DG,LV,DG_LV
2026-02-25,44850.0,893700.0,105.9035601622349,307.6923076923066,844200.0,1.05863539445629,8035.T,UG,LV,UG_LV
2026-02-26,46600.0,1132000.0,80.03460956089059,-276.8240343347639,844200.0,1.3409144752428335,8035.T,UG,HV,UG_HV
2026-03-03,43550.0,593500.0,4.594532506316806,-218.14006888633776,844200.0,0.7030324567638,8035.T,UG,LV,UG_LV
2026-03-12,40000.0,507800.0,-130.76733283987176,-62.49999999999978,803750.0,0.6317884914463453,8035.T,DG,LV,DG_LV
2026-03-16,38420.0,686900.0,20.865936358893666,190.00520562207245,803750.0,0.8546189735614308,8035.T,UG,LV,UG_LV
2026-03-18,39480.0,354100.0,180.50541516245522,205.16717325227862,803750.0,0.44055987558320375,8035.T,UG,LV,UG_LV
2026-03-26,39950.0,694000.0,-101.58572844400359,145.18147684605685,783350.0,0.8859385970511265,8035.T,DG,LV,DG_LV
2026-04-02,39700.0,448100.0,106.92464358452058,-423.17380352644875,761950.0,0.5880963317803005,8035.T,UG,LV,UG_LV
2026-04-06,38200.0,483500.0,-57.26184279021385,44.50261780104769,761950.0,0.6345560732331518,8035.T,DG,LV,DG_LV
2026-04-07,38650.0,375800.0,72.97367735209725,-54.33376455368677,745250.0,0.504260315330426,8035.T,UG,LV,UG_LV
2026-04-09,42830.0,672100.0,99.03324687573712,-149.4279710483304,712900.0,0.9427689718053023,8035.T,UG,LV,UG_LV
2026-04-10,42840.0,1176100.0,154.06494429959673,280.1120448179262,696400.0,1.6888282596209074,8035.T,UG,HV,UG_HV
2026-04-13,43370.0,1053800.0,-152.13442325158977,-209.82245792022124,696400.0,1.513210798391729,8035.T,DG,HV,DG_HV
2026-04-15,43870.0,799800.0,38.901601830663154,-84.3400957374063,696400.0,1.1484778862722573,8035.T,UG,LV,UG_LV
2026-04-16,44200.0,866500.0,160.91954022988463,366.51583710407334,696400.0,1.2442561746122918,8035.T,UG,LV,UG_LV
2026-04-20,43870.0,499900.0,-31.810952056350317,86.61955778436203,696400.0,0.717834577828834,8035.T,DG,LV,DG_LV
2025-05-12,6740.0,4119600.0,74.7384155455899,824.9258160237383,3207600.0,1.2843247287691733,6857.T,UG,LV,UG_LV
2025-05-15,7422.0,4119900.0,-101.3603627634041,13.47345728913929,3240900.0,1.2712209571415347,6857.T,DG,LV,DG_LV
2025-05-16,7355.0,2805300.0,-103.60602798708318,-118.28687967369133,3434600.0,0.8167763349443895,6857.T,DG,LV,DG_LV
2025-05-19,7132.0,2885300.0,-187.1216290588884,-107.96410544026914,3240900.0,0.8902773920824463,6857.T,DG,LV,DG_LV
2025-05-20,7126.0,3087200.0,100.63784549964483,217.51333146225127,3207600.0,0.9624641476493329,6857.T,UG,LV,UG_LV
2025-05-21,7150.0,2719000.0,-179.92034061255268,-195.80419580419561,3174300.0,0.8565668021296033,6857.T,DG,LV,DG_LV
2025-05-23,6857.0,2131100.0,106.11643330876942,-64.16800350007246,3130750.0,0.6806995128962708,6857.T,UG,LV,UG_LV
2025-05-26,6834.0,1698800.0,30.82342580360997,386.30377524143887,3087200.0,0.5502720912153407,6857.T,UG,LV,UG_LV
2025-05-27,7100.0,1975500.0,2.8176951253877647,53.521126760562865,2991600.0,0.6603489771359807,6857.T,UG,LV,UG_LV
2025-05-28,7290.0,5378400.0,212.9448024656777,-42.524005486967994,2896000.0,1.857182320441989,6857.T,UG,HV,UG_HV
2025-06-03,7176.0,3488600.0,104.19600112644423,154.6822742474907,2991600.0,1.1661318358069261,6857.T,UG,LV,UG_LV
2025-06-05,7550.0,7081500.0,172.46025330099667,287.41721854304683,2991600.0,2.367127958283193,6857.T,UG,HV,UG_HV
2025-06-06,7670.0,4849300.0,-124.88734389082046,298.5658409387226,2991600.0,1.6209720550875786,6857.T,DG,HV,DG_HV
2025-06-10,8450.0,6887900.0,146.49375600384263,-169.23076923076928,3130750.0,2.2000798530703505,6857.T,UG,HV,UG_HV
2025-06-12,8262.0,4041100.0,-94.71286416496861,48.41442749939473,3130750.0,1.290776970374511,6857.T,DG,LV,DG_LV
2025-06-13,8399.0,7534000.0,116.8393158275105,108.34623169424961,3287900.0,2.29143222117461,6857.T,UG,HV,UG_HV
2025-06-16,8535.0,7405900.0,53.00353356890497,930.2870533098994,3764850.0,1.9671168838067918,6857.T,UG,HV,UG_HV
2025-06-17,9290.0,12095700.0,-41.80512380748236,265.8772874058135,4080350.0,2.9643780558040365,6857.T,DG,HV,DG_HV
2025-06-18,9539.0,7441000.0,2.097095522701764,117.41272670091175,4080350.0,1.8236180719791195,6857.T,UG,HV,UG_HV
2025-06-19,9699.0,5818800.0,49.73577867578571,-259.8206000618619,4080350.0,1.4260541375127134,6857.T,UG,HV,UG_HV
2025-06-20,9485.0,9991500.0,40.22440986556575,413.2841328413295,4119750.0,2.42526852357546,6857.T,UG,HV,UG_HV
2025-06-25,10000.0,6542500.0,180.1893515219377,175.0000000000007,4484600.0,1.4588815055969317,6857.T,UG,HV,UG_HV
2025-06-26,10430.0,6006300.0,250.6142506142517,258.86864813039256,5113850.0,1.1745162646538323,6857.T,UG,LV,UG_LV
2025-06-27,10575.0,6325300.0,-116.82242990654234,-9.456264775413725,5598600.0,1.129800307219662,6857.T,DG,LV,DG_LV
2025-06-30,10735.0,4961600.0,160.90866067203,-88.49557522123908,5912550.0,0.8391641508317055,6857.T,UG,LV,UG_LV
2025-07-01,10435.0,2707200.0,-192.66917293233044,306.66027791087737,5912550.0,0.45787350635512597,6857.T,DG,LV,DG_LV
2025-07-03,10580.0,2431300.0,148.68105515587482,-47.2589792060496,5912550.0,0.4112100531919392,6857.T,UG,LV,UG_LV
2025-07-04,10700.0,2621900.0,161.4434947768273,-23.36448598130869,5912550.0,0.4434465670480588,6857.T,UG,LV,UG_LV
2025-07-07,10645.0,1829300.0,-28.10304449648693,37.57632691404389,5912550.0,0.3093927324081826,6857.T,DG,LV,DG_LV
