sym,time,th,N,mean,wr,pf,sharpe,t
6857.T,14:00,120,73,-19.85990250026326,47.94520547945205,0.557181547450225,-3.3509086885557187,-1.8035315882678944
6146.T,9:30,20,194,5.434780679440707,50.0,1.0754664725121517,0.4570553981698012,0.40102314373923686
6146.T,9:30,30,156,9.339677729011267,50.0,1.1325704919982298,0.7801330419588766,0.6138053949796316
6146.T,9:30,50,102,-12.468444072997444,46.07843137254902,0.8531784690378498,-1.0103235182165569,-0.6427769255875185
6146.T,9:30,80,57,-16.70303385072699,45.614035087719294,0.8152276827811327,-1.2981071492896936,-0.6173730952081924
6146.T,10:00,20,198,9.468309981406314,54.54545454545454,1.1571023984478044,0.9047130206243199,0.8019423806590289
6146.T,10:00,30,172,7.168057327210476,53.48837209302325,1.1109373290817641,0.6584477480767742,0.5439829273222182
6146.T,10:00,50,114,6.81463378220372,54.385964912280706,1.1018595659821042,0.6108634356528293,0.41086229309697486
6146.T,10:00,80,71,13.162534165663445,56.33802816901409,1.20928751562505,1.2361522707848083,0.6561465882126368
6146.T,10:00,120,35,3.215061025623572,57.14285714285714,1.0497719626549868,0.3154087175495872,0.11754588885615132
6146.T,11:00,20,204,2.9425972734944517,53.92156862745098,1.0524508651037001,0.32382973430076556,0.2913610790340966
6146.T,11:00,30,184,6.65522361717208,55.434782608695656,1.1221571691185015,0.7267402388376202,0.6209946353358881
6146.T,11:00,50,133,10.073339913495557,56.390977443609025,1.1850847662902055,1.0573632044170425,0.768156559112038
6146.T,11:00,80,82,20.096688929538004,58.536585365853654,1.3547089170800712,1.8923476842905989,1.0794625723671871
6146.T,11:00,120,38,-33.15872382638185,47.368421052631575,0.5802269379674466,-3.4259788099772313,-1.3303815102713215
6146.T,11:30,20,218,-0.08157007131402796,53.669724770642205,0.9983868404724278,-0.00982955259906613,-0.009142431759649591
6146.T,11:30,30,193,0.9599029568984114,53.36787564766839,1.0189909795623602,0.11398349773263228,0.09975171333185533
6146.T,11:30,50,150,-4.5683231661367865,52.0,0.9184574181617344,-0.5135436314633361,-0.39620751343245353
6146.T,11:30,80,106,-10.235136958743936,50.0,0.8341041588889302,-1.1069088649957892,-0.717900949730024
6146.T,11:30,120,50,-30.2285484959974,42.0,0.6223462142692399,-3.0174340340122217,-1.3440719455315382
6146.T,13:30,20,212,-7.747483196929966,48.113207547169814,0.808651825825785,-1.2691863996372212,-1.1641074529187168
6146.T,13:30,30,193,-4.48695134848428,48.18652849740933,0.8838079835400594,-0.7360479004998021,-0.6441462196693958
6146.T,13:30,50,168,-2.2283039130776157,49.404761904761905,0.9406289535492414,-0.3629715905353991,-0.29636506264605195
6146.T,13:30,80,114,3.2887427761196677,49.122807017543856,1.0904320865575874,0.5090467494348068,0.34238113227849276
6146.T,13:30,120,59,1.768123569811412,49.152542372881356,1.0401781607755185,0.23999501351818084,0.11612559539550264
6146.T,14:00,20,211,-1.3660675692863118,56.39810426540285,0.9574535831719173,-0.24195524231716758,-0.22139917255373157
6146.T,14:00,30,191,-2.326260249318528,56.02094240837696,0.9302258610995959,-0.40086497323131537,-0.348991237961796
6146.T,14:00,50,162,-1.7023786420351936,55.55555555555556,0.948478150401091,-0.29096289172741396,-0.23328931138049677
6146.T,14:00,80,109,-3.357296943956775,54.12844036697248,0.906844573271352,-0.5427144507433125,-0.3569310784476381
6146.T,14:00,120,61,1.2093267701510355,57.377049180327866,1.0320787470119277,0.16897675848468613,0.08313647794935412
