section,st_date,en_date,pub_date,FrgnBal,IndBal,InvTrBal,TotBal,ret_week,ret_pub_1w,ret_pub_2w,frgn_next,date,period,frgn_ma4,signal,strat_ret
TSE1st,2018-04-02,2018-04-06,2018-04-12,179224815.0,-147203953.0,-55186003.0,45822401.0,0.0061564390968995575,0.018422828945837244,0.03119544724530421,82060908.0,2018-04-06,IS,-107856778.75,0,0.0
TSE1st,2018-04-09,2018-04-13,2018-04-19,82060908.0,-159314000.0,-10766949.0,28631453.0,0.002016362667160987,0.012541567153092847,0.01693540093018986,119258380.0,2018-04-13,IS,-43306505.0,0,0.0
TSE1st,2018-04-16,2018-04-20,2018-04-26,119258380.0,-253037699.0,31651515.0,7117854.0,0.008587621384386734,0.0043394107655758685,0.01863294453567166,-134083950.0,2018-04-20,IS,97516263.0,1,0.0043394107655758685
TSE1st,2018-04-23,2018-04-27,2018-05-08,-134083950.0,-270260294.0,45362346.0,17929866.0,0.015101754065307782,0.01423177624703631,0.016715173444505682,2529814.0,2018-04-27,IS,61615038.25,1,0.01423177624703631
TSE1st,2018-05-01,2018-05-02,2018-05-10,2529814.0,-53091923.0,-20108602.0,2331128.0,-0.0014992841763519227,0.017298410233908212,-0.001108223354822635,-804877.0,2018-05-02,IS,17441288.0,1,0.017298410233908212
TSE1st,2018-05-07,2018-05-11,2018-05-17,-804877.0,-293099061.0,-32602196.0,16239461.0,0.012283016952593595,-0.018093642340892502,-0.0336877961921509,-97513054.0,2018-05-11,IS,-3275158.25,0,-0.0
TSE1st,2018-05-14,2018-05-18,2018-05-24,-97513054.0,-349872243.0,-8454216.0,14059399.0,0.005166341809160979,-0.015881508180103032,0.0075240052938359,-340446175.0,2018-05-18,IS,-57468016.75,0,-0.0
TSE1st,2018-05-21,2018-05-25,2018-05-31,-340446175.0,159993292.0,-81238226.0,-3246569.0,-0.02318401102687795,0.02378322698789659,0.020853243297376256,-303421572.0,2018-05-25,IS,-109058573.0,0,0.0
TSE1st,2018-05-28,2018-06-01,2018-06-07,-303421572.0,219357159.0,-140278564.0,6684361.0,-0.012002801595101698,-0.0028619180440577763,-0.02145320596307443,20265031.0,2018-06-01,IS,-185546419.5,0,-0.0
TSE1st,2018-06-04,2018-06-08,2018-06-14,20265031.0,-299688507.0,5851030.0,17419733.0,0.003803481171359424,-0.018644647371754974,-0.03189097982498923,16580602.0,2018-06-08,IS,-180278942.5,0,-0.0
TSE1st,2018-06-11,2018-06-15,2018-06-21,16580602.0,-126811438.0,-9983915.0,12718803.0,0.0012312238364935446,-0.013497997863626265,-0.04251612276723238,-390096414.0,2018-06-15,IS,-151755528.5,0,-0.0
TSE1st,2018-06-18,2018-06-22,2018-06-28,-390096414.0,189892149.0,27804230.0,-6056899.0,-0.015016116922486389,-0.029415170816444625,-0.010028951939779929,-285755895.0,2018-06-22,IS,-164168088.25,0,-0.0
TSE1st,2018-06-25,2018-06-29,2018-07-05,-285755895.0,74752659.0,62024642.0,2509207.0,0.0015159668338859955,0.01997375014914682,0.04103328958358188,-36201265.0,2018-06-29,IS,-159751669.0,0,0.0
TSE1st,2018-07-02,2018-07-06,2018-07-12,-36201265.0,72347851.0,2362300.0,2570905.0,-0.002212010924384611,0.020647138645828456,0.0386505076973469,324625544.0,2018-07-06,IS,-173868243.0,0,0.0
TSE1st,2018-07-09,2018-07-13,2018-07-20,324625544.0,-235310940.0,467998.0,-7029665.0,0.010678880002804148,0.017639170649520253,-0.0013753739297872603,25779876.0,2018-07-13,IS,-96857007.5,0,0.0
TSE1st,2018-07-17,2018-07-20,2018-07-26,25779876.0,-81098122.0,13668119.0,12894830.0,-4.0113463797508686e-05,-0.0077529477058297935,-0.014509168752619206,95494144.0,2018-07-20,IS,7112065.0,1,-0.0077529477058297935
TSE1st,2018-07-23,2018-07-27,2018-08-02,95494144.0,-229583452.0,78998346.0,21423036.0,0.021314775406913178,-0.006809010952633643,-0.037064306057337126,-50127935.0,2018-07-27,IS,102424574.75,1,-0.006809010952633643
TSE1st,2018-07-30,2018-08-03,2018-08-09,-50127935.0,55642173.0,51305448.0,982537.0,-0.01446144275089789,-0.030462716072085283,-0.02410123207061421,-36701558.0,2018-08-03,IS,98942907.25,1,-0.030462716072085283
