date,09:00寄成(元検証),09:05,09:10,09:20,09:30
2024-08-14,-6.280668964431268e-06,-0.08653237841466535,-0.05829985329008633,-0.010495391586630341,-0.005755102900227243
2024-08-15,0.10766413946395514,,,0.09317385864920107,0.09347970111839744
2024-08-16,-0.005867855123335726,0.00029688159815129415,-0.008515505422762713,-0.009057236342227382,-0.006282751918864891
2024-08-19,-0.033379000084999784,,0.0017200103160865073,-0.01240399382842553,-0.02223468585297739
2024-08-20,-0.04256068716188197,-0.055138899370983645,-0.04417587269801034,-0.0426653026571156,-0.03545695424859171
2024-08-21,0.018757140638388053,0.013563397876975311,-0.004305518602010963,0.012198564608710773,0.023237315043641734
2024-08-22,-0.020461948731311495,0.06616509409866422,0.002263000204852534,-0.00391017597611149,0.00879827620983858
2024-08-26,-0.015240106488236238,-0.041886192170665075,0.0006521611441977019,-0.013346170239106569,0.0015267872961539576
2024-08-29,0.01673165606903471,0.024344690667968235,0.017551143141339157,0.01792836336920739,0.015513972953730923
2024-09-02,0.007307666598267858,-0.01978397174600036,-0.027078542242535673,0.0006363137955771439,-0.0054176683834380335
