,ped
2016-10-14,-0.0017600624024960653
2016-10-18,-0.0002
2016-10-19,-0.003351384894297227
2016-10-20,-0.006440160781058101
2016-10-21,-0.005163332777650098
2016-10-24,-0.006371827572076238
2016-10-25,0.004564932755474945
2016-10-26,0.0031703970022767232
2016-10-27,-0.0014674021974081161
2016-10-28,0.005723738991294977
2016-10-31,0.0031297361542611136
2016-11-01,-0.0022424383295336693
2016-11-02,-0.011854966633688648
2016-11-04,-0.001999798551290052
2016-11-07,0.007082406914680025
2016-11-08,-0.003193687993528059
2016-11-09,-0.05214564269364975
2016-11-10,0.037539176496152495
2016-11-11,0.013008495764975356
2016-11-14,-0.005833802816901401
2016-11-16,0.005917891563867365
2016-11-17,-0.008032338429319592
2016-11-22,-0.010482776349614387
2016-11-24,0.03616363636363638
2016-11-29,0.0038816326530612733
2016-11-30,0.024190243902439047
2016-12-01,-0.01298507256392536
2016-12-02,-0.04255211760588031
2016-12-05,-0.023784905660377408
2016-12-06,0.0052077809655108375
2016-12-07,0.0060895855971457415
2016-12-08,-0.0005910655630008809
2016-12-09,0.004099773512798089
2016-12-12,0.013950272780049445
2016-12-13,0.0157978392351965
2016-12-14,0.0015501839241956247
2016-12-15,0.009481949155633362
2016-12-16,0.005123868677906019
2016-12-20,0.010627532869296163
2016-12-21,-0.006657970914694356
2016-12-22,-0.003351203451471407
2016-12-26,0.0014742734169442976
2016-12-27,0.011812012012011963
2016-12-28,-0.01355311572700293
2016-12-30,-0.004113043478260824
2017-01-04,0.015284378019717694
2017-01-05,0.008391553899282944
2017-01-06,0.010799872721811404
2017-01-10,-0.005317703409235949
2017-01-11,-0.00513826694912206
2017-01-12,-0.01183721707864726
2017-01-13,0.004480187207488196
2017-01-18,0.027674292302878635
2017-01-19,0.016797175539095485
2017-01-20,-0.0003961445837184717
2017-01-23,0.01131969665349021
2017-01-24,-0.005011074967430848
2017-01-25,0.000380077277655151
2017-01-26,0.007786543596125674
2017-01-27,-0.002278422494131072
2017-01-30,-0.002740685815696799
2017-01-31,-0.006380948371738381
2017-02-01,0.008794018065376876
2017-02-02,-0.013228627374999089
2017-02-03,0.0008912038755083215
2017-02-06,-0.0012256685265424124
2017-02-07,-0.000785674694823483
2017-02-08,0.004500767947854846
2017-02-09,-0.00689370967897513
2017-02-10,0.015832015663758987
2017-02-13,0.0042612344394838166
2017-02-14,-0.005076618844927508
2017-02-15,-0.01126942432918118
2017-02-16,0.005127162307917199
2017-02-17,0.010810052656773572
2017-02-27,0.011673350923482739
2017-02-28,0.011004287011288137
2017-03-01,0.003062569573718632
2017-03-02,-0.0045045045045044585
2017-03-03,-0.0017136823960353317
2017-03-06,0.003040353786622374
2017-03-07,-0.0016533480297602487
2017-03-08,0.01275229198072151
2017-03-09,-0.014860493827160504
2017-03-10,-0.01152930513595165
2017-03-13,-0.004181011260763945
2017-03-22,0.002023869532987477
2017-03-23,-0.017751479289940808
2017-03-24,0.009036144578313143
2017-03-27,-0.004677611940298498
2017-03-28,0.0004854838709675626
2017-03-29,0.01239160897170909
2017-03-30,-0.022739973275957615
2017-03-31,0.004066033374660839
2017-04-03,0.005927048896419871
2017-04-04,-0.025686013691886694
2017-04-05,0.006732147880729528
2017-04-06,-0.017176456924418194
2017-04-07,0.010213646269576406
2017-04-10,0.0009185804742893906
2017-04-11,-0.006284252803434872
2017-04-12,-0.02595263275161318
2017-04-13,0.041544723683533916
2017-04-14,-0.01524423076923077
2017-04-17,0.010371750299337585
2017-04-18,0.010299677307292301
2017-04-19,0.0078543571200521
2017-04-20,-0.0044426373496056085
2017-04-21,0.00622990877577545
2017-04-24,0.00011867780227100376
2017-04-25,0.014206908406792633
2017-04-26,0.014835472268976736
2017-04-27,0.00018333469419461407
2017-04-28,-0.0011681026107899547
2017-05-01,0.00701729673585423
2017-05-02,0.006608838812475119
2017-05-08,0.016688987529515836
2017-05-09,-0.0033707150971737793
2017-05-10,0.0023221180745847956
2017-05-11,-0.0013116238134538978
2017-05-12,-0.007912118251229923
2017-05-15,0.0011562841235670533
