combo,k,n,full_sharpe,full_t,mean_bp,h1_sharpe,h2_sharpe,h2_t
ディスコ+三菱商事+三菱重工+三菱電機,4,659,1.4348832203645954,2.3203793607115535,10.94110858864335,1.8261054961483492,0.9816046525910846,1.1232936601306245
ディスコ+三菱マテ+日本郵船+トヨタ+ホンダ,5,788,1.4340881417234788,2.535938301198799,8.721038652335562,0.42972179399679344,2.483437058553923,3.105281657711169
三井金属+アドバン+トヨタ+三菱電機,4,751,1.4325553571478111,2.473039830904855,12.794304645886886,1.3426204160395798,1.521070754202579,1.857988699596993
ディスコ+三菱マテ+三菱重工+日本郵船+トヨタ,5,800,1.432426634128715,2.5522141412378287,9.530561364751673,1.097033362773511,1.8150356500288203,2.2867299765203444
ディスコ+三菱マテ+三菱重工+トヨタ+ホンダ,5,778,1.4311769828886303,2.514680830232402,9.488154430250319,0.6123730242657703,2.360478697617477,2.9327471115124983
ディスコ+三菱マテ+三菱重工+日本郵船+ホンダ,5,785,1.4307411457979429,2.52519909448393,9.439484701944577,1.0721904793703305,1.8374805574727142,2.294662177337878
三井金属+アドバン+日本郵船+三菱電機,4,758,1.4303941046473647,2.4807902361327914,12.713369569067016,1.8448324403031024,1.1287587520997615,1.3842689111737818
三井金属+アドバン+ホンダ+三菱電機,4,736,1.4296899751804566,2.4433208933100934,12.763680962345392,1.2830539955832139,1.562834748798121,1.8885857040984668
三井金属+三菱マテ+三菱重工+日本郵船+トヨタ+ホンダ,6,984,1.4291741550442216,2.824115358889289,10.03486089461983,0.8685788468958314,1.8617797573311372,2.6014206600124106
三井金属+アドバン+日本郵船+トヨタ+ホンダ,5,841,1.4273747633663088,2.607568592741684,11.437624823009404,1.1890525715923117,1.63309478509293,2.110824709961275
三井金属+三菱商事+アドバン+日本郵船+トヨタ+ホンダ,6,1005,1.4263767811214176,2.848505229934451,10.97779972834676,1.0903559132069782,1.7114952193421247,2.418017348800267
三井金属+三菱商事+日本郵船+トヨタ+三菱電機,5,868,1.4257156212951732,2.6460162092591095,10.55863191301966,1.6231069499156587,1.285971178546561,1.6876245309379785
三井金属+三菱商事+アドバン+トヨタ+三菱電機,5,915,1.4244729650777492,2.7143415070352424,12.046086382402885,1.604743050667592,1.288888096806349,1.737591492336817
ディスコ+アドバン+三菱電機,3,552,1.424362544559954,2.1080932287584764,12.942418767720348,1.7063270795069863,1.1109311040613987,1.1626296571490897
三井金属+三菱商事+トヨタ+ホンダ+三菱電機,5,846,1.4242587165529794,2.6095991195806514,10.546368268835074,1.1101513621787433,1.687927479098639,2.1868736753209186
三井金属+日本郵船+トヨタ+三菱電機,4,704,1.4241414305765745,2.3803410163655445,11.010292968271983,1.799701014282602,1.144921741223717,1.353152872265326
三井金属+三菱商事+日本郵船+ホンダ+三菱電機,5,853,1.4232602049644554,2.618536015777823,10.492894372480912,1.495403695806856,1.3844266122518785,1.80211958327613
三井金属+三菱商事+アドバン+日本郵船+三菱電機,5,922,1.4229458428170632,2.721783401986029,11.98522818241907,1.9442647239384823,0.995376167395385,1.3462863124448377
ディスコ+三菱商事+アドバン+日本郵船+トヨタ,5,821,1.4224305454899338,2.5674522662800014,10.697728012769694,1.3213718586214704,1.5296773922494487,1.9535318157646369
三井金属+トヨタ+ホンダ+三菱電機,4,682,1.422392242622873,2.339975401663107,11.009650006740303,0.9040622983143691,1.8203839439390512,2.1175804334742585
三井金属+三菱商事+アドバン+ホンダ+三菱電機,5,900,1.421919813547171,2.687175864943675,12.008572710137548,1.4220127358908827,1.4427778179555302,1.9279929571524637
ディスコ+アドバン+日本郵船+トヨタ,4,657,1.4214309054804244,2.2951346427280193,11.216420772673258,1.1740197540670512,1.6963733058883375,1.9382915764184845
ディスコ+三菱商事+トヨタ+三菱電機,4,662,1.421281997844266,2.3036101295646456,10.079114089017974,1.2840358335718145,1.5793210345513464,1.8100232194954207
三井金属+日本郵船+ホンダ+三菱電機,4,689,1.420887572581986,2.3494654148029017,10.938741144976241,1.7497131278416107,1.18271126725052,1.3838467920866417
ディスコ+三菱商事+アドバン+トヨタ+ホンダ,5,799,1.420823166108249,2.5299570523132964,10.688572907906545,0.776013769644476,2.102037442091681,2.6483182468194877
ディスコ+三菱商事+日本郵船+三菱電機,4,669,1.4203279659329962,2.314202864329966,10.015821930077193,1.702348671844424,1.105256035196274,1.2743391574330973
三井金属+三菱マテ+アドバン+三菱重工+三菱電機,5,948,1.4199435659720783,2.754070050576182,12.393746114879093,1.5058668028008177,1.3708843484053692,1.8801379625133534
ディスコ+三菱商事+アドバン+日本郵船+ホンダ,5,806,1.4196941480314633,2.5389961520938624,10.630745778795376,1.209214901791319,1.6438974350292113,2.0788682695396905
三井金属+三菱マテ+アドバン+三菱重工+日本郵船+トヨタ,6,1053,1.4196411693389834,2.9019672072382474,11.37155233121565,1.3485763537993098,1.4932440890117338,2.159413646014127
ディスコ+アドバン+トヨタ+ホンダ,4,635,1.4195484826347133,2.253392383559517,11.222871657605893,0.5626128430087156,2.3720795052082586,2.6646644677928246
三井金属+三菱マテ+アドバン+三菱重工+トヨタ+ホンダ,6,1031,1.4184912908930936,2.8691663977650044,11.378835751409786,0.917696603133828,1.825434809078893,2.612106670454278
ディスコ+三菱商事+三菱重工+日本郵船+トヨタ+ホンダ,6,899,1.4184714631712063,2.679169426315786,8.950653434174006,0.7596491929774278,2.1934479497352153,2.931118115582473
ディスコ+三菱商事+ホンダ+三菱電機,4,647,1.4182128463977195,2.2724444983040457,9.981329097612136,1.1885013470927244,1.680856892328179,1.9059125685382425
ディスコ+アドバン+日本郵船+ホンダ,4,642,1.4178107128254336,2.263004914783683,11.144446801980507,1.1294328752290084,1.7434751974681493,1.9677413834138875
三井金属+三菱マテ+アドバン+三菱重工+日本郵船+ホンダ,6,1038,1.4173556039796948,2.876585132819103,11.329278423887509,1.3143948467007232,1.5166325315024984,2.176525580896185
三井金属+三菱商事+三菱マテ+三菱重工+トヨタ+三菱電機,6,1058,1.4159978255741208,2.9013835867964453,10.659196298727453,1.4554780305402883,1.4111484357197892,2.0445619035710645
三井金属+三菱商事+三菱マテ+アドバン+三菱重工+三菱電機,6,1112,1.4155947851907325,2.9736584000420385,11.83715608609979,1.7150810082424806,1.1923091212781785,1.771030301224814
三井金属+三菱商事+三菱マテ+三菱重工+日本郵船+三菱電機,6,1065,1.4151523755307087,2.909227862131577,10.615625378728065,1.8693963862918446,1.0971453289710775,1.5956127303032601
ディスコ+三菱商事+アドバン+三菱電機,4,716,1.4147652982861798,2.38473782131228,11.952320405892763,1.615660484639576,1.2001690882551037,1.4304862238984042
ディスコ+トヨタ+三菱電機,3,498,1.4141964128298035,1.988035486455319,10.559693325486569,1.0842852906358953,1.8311356869890132,1.820203435927634
三井金属+三菱マテ+三菱重工+トヨタ+三菱電機,5,894,1.414098791898351,2.6634726418987387,11.0333148022551,1.4316672507205495,1.4250807002186983,1.897985759763418
三井金属+三菱商事+三菱マテ+三菱重工+ホンダ+三菱電機,6,1043,1.4137648854053078,2.876199950211879,10.606880233249091,1.3948769304329862,1.453869601804198,2.0924757679508095
ディスコ+三菱商事+三菱マテ+アドバン+三菱重工+トヨタ,6,1011,1.4133246467924996,2.830852491882326,10.776826787375372,1.2234456041492379,1.608466018344748,2.27922331145586
三井金属+三菱マテ+三菱重工+日本郵船+三菱電機,5,901,1.4129368284259889,2.6716826511503564,10.978906523316097,1.8695723897705898,1.092906062043656,1.4620789868351967
ディスコ+日本郵船+三菱電機,3,505,1.412521447954909,1.9995877597674536,10.469185386899118,1.7704489201516878,0.9888915577285234,0.9908517014908578
ディスコ+三菱商事+三菱マテ+アドバン+三菱重工+日本郵船,6,1018,1.4123941107758828,2.838765487603342,10.730435389320478,1.5363680919286569,1.282742667975251,1.8230482441137954
ディスコ+三菱マテ+アドバン+三菱重工+トヨタ,5,847,1.411789510122095,2.588280768557174,11.194481264697655,1.1149718920072853,1.7300557268109884,2.244102813953343
三井金属+三菱マテ+三菱重工+ホンダ+三菱電機,5,879,1.4113247656879027,2.6358526566448317,10.977622107441654,1.3944828305953052,1.4493357872063046,1.9151159965219609
ディスコ+三菱商事+三菱マテ+アドバン+三菱重工+ホンダ,6,996,1.410905214846454,2.804963649695001,10.72381353540327,1.16791501621146,1.6604799336643004,2.334253575191952
ディスコ+三菱マテ+アドバン+三菱重工+日本郵船,5,854,1.410494170910765,2.596569555057938,11.135757582541757,1.558856425967221,1.2512894665376162,1.6288138584151377
ディスコ+ホンダ+三菱電機,3,483,1.4093677771003557,1.9511813348149358,10.443630797758729,0.9958171218915062,1.9315295619659845,1.89281762824583
ディスコ+三菱マテ+アドバン+三菱重工+ホンダ,5,832,1.4087861019742312,2.5598024553992187,11.138548113490467,1.1360365216629096,1.7004123804198736,2.184744492715733
ディスコ+三菱商事+三菱マテ+三菱重工+三菱電機,5,859,1.407913878855921,2.5993957327009394,10.259746280295955,1.6483197562150391,1.150286093328495,1.502587690567747
ディスコ+三菱重工+日本郵船+トヨタ+ホンダ,5,735,1.4063126773274641,2.4017361276865583,9.024477804741284,0.6924398422594465,2.3445145482718392,2.833195680043734
三井金属+三菱商事+三菱マテ+日本郵船+トヨタ+三菱電機,6,1068,1.4061328339269559,2.894754283935514,10.082232205392621,1.6007366969663337,1.28088208252185,1.8645735049805594
三井金属+三菱マテ+アドバン+日本郵船+トヨタ+ホンダ,6,1041,1.4047754857413604,2.8551702796625444,10.779994208462211,0.8319713107867496,1.8504551300895635,2.6607075993702645
三井金属+三菱商事+三菱マテ+トヨタ+ホンダ+三菱電機,6,1046,1.4045104314836205,2.86147885476895,10.06229354712498,1.1005158568163822,1.656312333997446,2.3861229066608844
三井金属+三菱商事+三菱マテ+日本郵船+ホンダ+三菱電機,6,1053,1.4039046064014682,2.869799226634689,10.02219410691783,1.4731038599245376,1.3725744183601614,1.9849105387307817
三井金属+三菱マテ+アドバン+トヨタ+三菱電機,5,951,1.4023606611824926,2.7242672440279074,11.789121223889914,1.1747561851379364,1.5971635460605718,2.195091333931265
ディスコ+三菱商事+三菱マテ+アドバン+日本郵船+トヨタ,6,1021,1.4021239413171636,2.8222729000950038,10.172151021882641,1.1264618236336428,1.6723527065787558,2.3814312980834664
三井金属+三菱商事+三菱マテ+アドバン+トヨタ+三菱電機,6,1115,1.401894660577181,2.948849071208009,11.322960120858204,1.353235301013491,1.4614861773340526,2.1747610253393943
ディスコ+三菱マテ+三菱重工+三菱電機,4,695,1.4018450318403648,2.328049116716137,10.646727775448399,1.7440634785395472,1.019012882950843,1.1974820888008118
三井金属+三菱マテ+アドバン+日本郵船+三菱電機,5,958,1.4009923558058295,2.7316072065808954,11.732427586859137,1.6819548913274298,1.2108870541058767,1.669441181437929
三井金属+三菱商事+三菱マテ+アドバン+日本郵船+三菱電機,6,1122,1.4008680416857489,2.955924831227707,11.277461567779536,1.8133488249083622,1.0855522160610664,1.6196899166039764
三井金属+アドバン+三菱重工+トヨタ+三菱電機,5,898,1.400751126606439,2.6442278701536406,12.218560147398362,1.5318327884293823,1.3013008548717033,1.7370031866918112
ディスコ+三菱商事+三菱マテ+アドバン+トヨタ+ホンダ,6,999,1.4003420857654343,2.788153083298624,10.153254502778365,0.7108135270977072,2.0781228584571005,2.927223959456009
三井金属+三菱マテ+日本郵船+トヨタ+三菱電機,5,904,1.400068103566891,2.651753229515043,10.347541752789528,1.4062378258060968,1.433488854504004,1.919832182838583
ディスコ+三菱商事+三菱マテ+アドバン+日本郵船+ホンダ,6,1006,1.3996671525807405,2.79655580888857,10.110648700365138,1.0466654339311807,1.7457939336976203,2.4664749111795605
三井金属+三菱マテ+アドバン+ホンダ+三菱電機,5,936,1.3995177347794867,2.6972180678570057,11.748932353786822,1.139745688995381,1.6187584854726627,2.205995967026709
三井金属+三菱商事+三菱マテ+アドバン+ホンダ+三菱電機,6,1100,1.3994578304078802,2.923855386544332,11.282406303620046,1.2570609241369557,1.53090988530355,2.2616776259569464
三井金属+アドバン+三菱重工+日本郵船+三菱電機,5,905,1.3991540551016566,2.651487320912761,12.155224703486711,1.9119705256800303,0.9816008501739482,1.3160844459644157
ディスコ+三菱商事+三菱マテ+トヨタ+三菱電機,5,862,1.3989834620261186,2.5874141153551657,9.600121835021064,1.0610811309547767,1.7405489218014167,2.2762743218877333
三井金属+三菱商事+アドバン+三菱重工+トヨタ+三菱電機,6,1062,1.3985168219700976,2.870976797172837,11.662818515255477,1.5290506672625164,1.3018291576598562,1.8897353385014082
ディスコ+三菱商事+三菱マテ+日本郵船+三菱電機,5,869,1.3985101616312308,2.597019700716688,9.555254736570655,1.5201842477286356,1.2736884927010745,1.6734301263873816
三井金属+アドバン+三菱重工+日本郵船+トヨタ+ホンダ,6,988,1.3985006814773242,2.769114311887345,11.116180869892293,1.0417186106731817,1.6998147241338488,2.379933328742054
三井金属+三菱マテ+トヨタ+ホンダ+三菱電機,5,882,1.398023994629082,2.615463403195559,10.330513378067057,0.7304473656302592,1.892620652168296,2.503701785911095
三井金属+アドバン+三菱重工+ホンダ+三菱電機,5,883,1.397760754813976,2.616452916472391,12.183254146759781,1.4580396260225439,1.3586345588203828,1.7993411890410858
三井金属+三菱商事+アドバン+三菱重工+日本郵船+三菱電機,6,1069,1.3973309907543092,2.8779806748038994,11.612838734792387,1.917058502730733,0.9785795225516497,1.4258464025551392
三井金属+三菱マテ+日本郵船+ホンダ+三菱電機,5,889,1.3971737397218758,2.6242247336064604,10.280904548646667,1.3266079887103168,1.4867083518170734,1.9756295630061087
ディスコ+三菱商事+三菱マテ+ホンダ+三菱電機,5,847,1.3963143401764428,2.5599096236568117,9.516943826461993,1.0016488176510232,1.794061178416195,2.3271260436850008
三井金属+三菱商事+三菱重工+日本郵船+トヨタ+三菱電機,6,1015,1.3961431693002637,2.801965003110658,10.373041107195805,1.7464378994836809,1.1035357523151248,1.5668159852499415
三井金属+三菱商事+アドバン+三菱重工+ホンダ+三菱電機,6,1047,1.395909610517743,2.845315093892635,11.625080861916402,1.4821240640180413,1.3367452362867236,1.92758713101531
ディスコ+三菱マテ+アドバン+日本郵船+トヨタ,5,857,1.3958482196434678,2.5741173246018954,10.469218135944677,1.0813943783648547,1.7172541069833671,2.2405928172744276
三井金属+三菱商事+三菱重工+トヨタ+ホンダ+三菱電機,6,993,1.3942491676571547,2.767672813550293,10.358481146764504,1.2362226140002721,1.5355281921096562,2.1564317546084473
三菱商事+三菱マテ,2,364,1.3939714741310325,1.6753452088378535,8.287301499164407,1.1637845884982396,1.5914805566053167,1.3524984022723359
ディスコ+三菱マテ+アドバン+トヨタ+ホンダ,5,835,1.3936101832544463,2.536788606430914,10.454437122680238,0.5423478052498759,2.259372067297415,2.9098836595724804
三井金属+三菱商事+三菱重工+日本郵船+ホンダ+三菱電機,6,1000,1.3934800502269635,2.775878704279991,10.314183123028895,1.7325528521009892,1.1126412469237044,1.567255806373351
ディスコ+三菱マテ+アドバン+日本郵船+ホンダ,5,842,1.3926508967297972,2.5456461664318746,10.401028909417747,0.9941424651900713,1.7995847801511915,2.326018095390101
ディスコ+三菱商事+アドバン+三菱重工+日本郵船+トヨタ,6,968,1.3923704571582882,2.728928822270157,10.482003018374584,1.2925536492798815,1.5043113678703746,2.0847795957960247
三井金属+三菱重工+日本郵船+トヨタ+三菱電機,5,851,1.3903970502089977,2.555073203997923,10.71091712451957,1.6675013369248037,1.1860620984201773,1.542097940136918
ディスコ+三菱商事+アドバン+三菱重工+トヨタ+ホンダ,6,946,1.390323504270261,2.6937740360316194,10.469253675179711,0.9353719925101246,1.8905389105364419,2.590096352527905
ディスコ+三菱マテ+三菱重工+日本郵船+トヨタ+ホンダ,6,935,1.3896522758124443,2.676773832264443,8.808473455981927,0.6975495060584911,2.160479537619673,2.9442373211350894
ディスコ+三菱商事+アドバン+三菱重工+日本郵船+ホンダ,6,953,1.3894681990028912,2.7020587740679565,10.421957314807713,1.2285400710923002,1.568818073284897,2.1583978664283014
ディスコ+三菱商事+三菱マテ+アドバン+三菱電機,5,916,1.3891653174394356,2.6485086667107502,11.092568674102047,1.499838839856783,1.2763699721859256,1.7207154059687637
三井金属+三菱重工+トヨタ+ホンダ+三菱電機,5,829,1.3880828877267308,2.5176328416210336,10.702443338841451,1.0655911176345143,1.6570666417769122,2.1264919971795195
ディスコ+三菱マテ+アドバン+三菱電機,4,752,1.3871507784747725,2.396251070191961,11.631843955638148,1.4867932135528363,1.2823902804709333,1.5664403795845283
三井金属+三菱重工+日本郵船+ホンダ+三菱電機,5,836,1.3869961736150034,2.5262604981839654,10.646575205970466,1.5485605448421957,1.2787011927556076,1.646860984134483
ディスコ+三菱マテ+トヨタ+三菱電機,4,698,1.3869802181065671,2.308329000805991,9.830456691906257,1.071542118722855,1.7273455392206771,2.0327860226919907
ディスコ+アドバン+三菱重工+日本郵船+トヨタ,5,804,1.3866537999328181,2.476827723195292,10.86185655590673,1.3325454033859119,1.4547560409897489,1.8373966721796204
ディスコ+三菱マテ+日本郵船+三菱電機,4,705,1.3862375172950943,2.318632593674478,9.772865411691223,1.5133342744526108,1.2496610850197987,1.4790379864573755
ディスコ+アドバン+三菱重工+三菱電機,4,699,1.3848372551735106,2.3064128869635914,12.17161571256697,1.8536053472512448,0.8512297511898176,1.0031838823567627
ディスコ+三菱商事+アドバン+三菱重工+三菱電機,5,863,1.3842772004931678,2.561699558620113,11.496646157499299,1.7693961139148568,0.9614122056787029,1.258784059022031
ディスコ+アドバン+三菱重工+トヨタ+ホンダ,5,782,1.3841682730489406,2.438327274303374,10.857119854069591,0.8769186054220676,1.976374235100269,2.4618256475831584
三井金属+三菱商事+日本郵船+トヨタ+ホンダ+三菱電機,6,1003,1.383801589753813,2.7607305511207088,9.74712471589514,1.1695597820641304,1.5691668866012216,2.214729666077814
ディスコ+三菱商事+三菱重工+トヨタ+三菱電機,5,809,1.383322658648942,2.4785488398205064,9.93339647741975,1.2703061793026984,1.5243639745883133,1.9324840483172783
ディスコ+三菱マテ+ホンダ+三菱電機,4,683,1.3830711631995782,2.276955840250748,9.732364817241175,0.9658784019365084,1.827201110210643,2.128624875459425
ディスコ+アドバン+三菱重工+日本郵船+ホンダ,5,789,1.3829421421935915,2.447046613379233,10.79655141973912,1.2501291605852614,1.5415435456595301,1.9299856265913498
三井金属+三菱商事+アドバン+日本郵船+トヨタ+三菱電機,6,1072,1.382722944997653,2.8518868580569747,11.078645125472939,1.5979348539441969,1.2095288715418198,1.7639991190946067
ディスコ+三菱商事+三菱重工+日本郵船+三菱電機,5,816,1.3826177952438812,2.4879803800836364,9.88275624328961,1.7077490889177953,1.0088738871439356,1.283709314475069
三井金属+三菱商事+アドバン+トヨタ+ホンダ+三菱電機,6,1050,1.380874854326543,2.8186989931167346,11.079659647086096,1.218668635104538,1.5253253807356442,2.201617547923731
三井金属+アドバン+日本郵船+トヨタ+三菱電機,5,908,1.3801854271980873,2.619872108998872,11.522754761750443,1.6417519899752653,1.170566854494231,1.5711725343275886
三井金属+三菱マテ+アドバン+三菱重工+トヨタ+三菱電機,6,1098,1.3799461539606792,2.8804679016943844,11.45282195557558,1.3717262602293474,1.3995516700760258,2.0657360977036747
三井金属+三菱商事+アドバン+日本郵船+ホンダ+三菱電機,6,1057,1.3798778549384592,2.8260371600381022,11.03297443115624,1.563186530162442,1.2348471256048914,1.7891253151254785
ディスコ+三菱商事+三菱重工+ホンダ+三菱電機,5,794,1.3797995170901183,2.449209692460198,9.850962404858603,1.2421541185643241,1.5502166611743682,1.9457515416105264
三井金属+三菱マテ+アドバン+三菱重工+日本郵船+三菱電機,6,1105,1.3788723227211943,2.8873865091522197,11.405800770600662,1.6970300262551017,1.133574332111365,1.6792381750474132
ディスコ+三菱商事+アドバン+日本郵船+トヨタ+ホンダ,6,956,1.378312420853741,2.6845799705326145,9.826682309650293,0.9253207220407585,1.8562395412912036,2.5565111877385234
三井金属+アドバン+トヨタ+ホンダ+三菱電機,5,886,1.3781489191593992,2.5841203692316803,11.534984625962547,0.9734978854562301,1.711649666341142,2.269428332557216
三井金属+三菱マテ+アドバン+三菱重工+ホンダ+三菱電機,6,1083,1.3771396185207303,2.854906770082934,11.413430199858858,1.3464664359238148,1.4152927091830618,2.0756094642769156
三井金属+アドバン+日本郵船+ホンダ+三菱電機,5,893,1.3767923435034564,2.591754738449077,11.476156464607566,1.471475682908998,1.3198850955195496,1.7578815820294516
三井金属+三菱マテ+三菱重工+日本郵船+トヨタ+三菱電機,6,1051,1.375112283127366,2.8082725121005714,10.197832509823417,1.490019702031464,1.3076040389265058,1.8891604939262012
ディスコ+三菱商事+日本郵船+トヨタ+三菱電機,5,819,1.3734961473230347,2.4761053929127215,9.189880417018621,1.308357696332321,1.447941130935946,1.8468965202586742
三井金属+三菱マテ+三菱重工+トヨタ+ホンダ+三菱電機,6,1029,1.37283010870437,2.7741134148423194,10.180035979356484,1.006477645133694,1.6723242249192671,2.390693083177998
三井金属+日本郵船+トヨタ+ホンダ+三菱電機,5,839,1.3727212660660446,2.5047424246959338,9.967484909660593,1.2718496097273808,1.467913649841305,1.8950683731686395
三井金属+三菱マテ+三菱重工+日本郵船+ホンダ+三菱電機,6,1036,1.3721640521862108,2.7821826940201513,10.138482979777573,1.4345627994440058,1.346712723268811,1.9308101478038464
ディスコ+三菱重工+トヨタ+三菱電機,4,645,1.3707349223776477,2.1929718879066824,10.267397673480605,1.4035052179980287,1.34892335014934,1.5271730914032242
ディスコ+三菱マテ+アドバン+三菱重工+日本郵船+トヨタ,6,1004,1.370719550843989,2.735994331463869,10.294685424110824,1.2395152377954544,1.511084515702373,2.1327519293538133
ディスコ+三菱商事+三菱マテ+三菱重工+トヨタ+三菱電機,6,1009,1.3706451573955416,2.742649744735684,9.553071600684673,1.263604918756398,1.4847702783140209,2.1018643496576526
ディスコ+三菱商事+トヨタ+ホンダ+三菱電機,5,797,1.3704293670477954,2.43716844721347,9.139080447266828,0.8044789866231188,1.9999022609261408,2.5164884927860007
ディスコ+三菱商事+三菱マテ+三菱重工+日本郵船+三菱電機,6,1016,1.3702554458024119,2.751364442561257,9.515020265140333,1.553626530238429,1.173020304739866,1.6654711554504749
ディスコ+三菱商事+日本郵船+ホンダ+三菱電機,5,804,1.3702122872151756,2.4474600508085027,9.094600075576373,1.223211473633228,1.5374994747109776,1.9419038922772702
ディスコ+三菱重工+日本郵船+三菱電機,4,652,1.369629266983275,2.203061166185981,10.200433809335479,1.7905956793464621,0.8542618923198562,0.971626973987911
ディスコ+三菱マテ+アドバン+三菱重工+トヨタ+ホンダ,6,982,1.368261694072933,2.701000360187649,10.278206945764436,0.7696672651273575,2.0062563200499572,2.80044400609049
ディスコ+三菱商事+三菱マテ+三菱重工+ホンダ+三菱電機,6,994,1.3676979936801077,2.7163337621801724,9.48148455162574,1.2361844744005934,1.5077834661583582,2.1174682185615525
ディスコ+三菱マテ+アドバン+三菱重工+日本郵船+ホンダ,6,989,1.3675219519569068,2.709144574402829,10.233984393359373,1.1839941539843446,1.563204624143936,2.190877827427481
ディスコ+三菱商事+三菱マテ+アドバン+三菱重工+三菱電機,6,1063,1.367346406545844,2.8083091533577833,10.841521287657716,1.6107982368807507,1.1132949224861897,1.617580020491416
ディスコ+アドバン+日本郵船+トヨタ+ホンダ,5,792,1.36650059683624,2.4225466348270666,10.076593481298099,0.7112740449153097,2.0850457987474726,2.6137432328700907
ディスコ+三菱商事+アドバン+トヨタ+三菱電機,5,866,1.3658131046829352,2.5319198346532614,10.835783603851993,1.2617748908284898,1.4754566861452856,1.9340608887133077
ディスコ+三菱重工+ホンダ+三菱電機,4,630,1.3657258737615083,2.1594022102549792,10.171456981936736,1.358087900342903,1.395460095668274,1.5601718169013101
ディスコ+三菱商事+アドバン+日本郵船+三菱電機,5,873,1.3647193958724069,2.5400964960482426,10.781214141154146,1.7669047800739324,0.9337265080627869,1.229589473435861
三井金属+三菱マテ+アドバン+日本郵船+トヨタ+三菱電機,6,1108,1.3642885613195825,2.860723263408031,10.88952420444735,1.3110149765731156,1.4254950036514347,2.113587887451233
ディスコ+三菱商事+三菱マテ+日本郵船+トヨタ+三菱電機,6,1019,1.3639822529177505,2.742808844740172,8.95921840666978,1.1672490465978884,1.560877853663622,2.2205151284313898
三井金属+三菱マテ+アドバン+トヨタ+ホンダ+三菱電機,6,1086,1.36213891700117,2.8277176548236227,10.886673916630821,0.9100396758738535,1.7280075622811122,2.5365608383752427
ディスコ+三菱マテ+アドバン+三菱重工+三菱電機,5,899,1.362013857042797,2.572533870966615,11.246819664007306,1.6182356427385678,1.087516466654514,1.4532550073914852
ディスコ+三菱商事+アドバン+ホンダ+三菱電機,5,851,1.3619362633405832,2.502772032989792,10.774776733444162,1.19768761655387,1.5349533621467497,1.9957204779797146
三井金属+三菱マテ+日本郵船+トヨタ+ホンダ+三菱電機,6,1039,1.3619110327538688,2.7653890666889644,9.591579724796434,1.078033694846264,1.5984469204451743,2.2961466426004185
ディスコ+三菱商事+三菱マテ+トヨタ+ホンダ+三菱電機,6,997,1.3613204933056393,2.7077445550762995,8.913519168836427,0.7049551171502768,2.019750411292434,2.8421546643083055
ディスコ+三菱商事+三菱マテ+日本郵船+ホンダ+三菱電機,6,1004,1.361265477559182,2.7171237383505296,8.879472067352252,1.1194511778200773,1.6035529052232433,2.263262257601873
三井金属+三菱マテ+アドバン+日本郵船+ホンダ+三菱電機,6,1093,1.3612465094933373,2.834957742435348,10.842762321823253,1.265464932962524,1.455431479483987,2.1442980804173093
三井金属+アドバン+三菱重工+日本郵船+トヨタ+三菱電機,6,1055,1.3596719773037917,2.782019093475003,11.209863077698659,1.5631465934259883,1.1971832028326923,1.7329151784584964
ディスコ+アドバン+トヨタ+三菱電機,4,702,1.3592079571398186,2.268580496373003,11.353479131194074,1.2736796971236282,1.4558797917171538,1.7182201416965184
ディスコ+アドバン+日本郵船+三菱電機,4,709,1.3576045980736315,2.277173637602786,11.281175873610696,1.6820191852087547,1.0008961684093074,1.1879630503670706
三井金属+アドバン+三菱重工+トヨタ+ホンダ+三菱電機,6,1033,1.3574697330191992,2.7484006681038586,11.213688869221194,1.1303529170181306,1.555977327972239,2.2286828225679645
ディスコ+三菱マテ+三菱重工+トヨタ+三菱電機,5,845,1.3569016321508995,2.4847142399308693,9.734204726926917,1.2972727171793563,1.4274597781353846,1.8494125192219157
三井金属+アドバン+三菱重工+日本郵船+ホンダ+三菱電機,6,1040,1.35641975962114,2.7555640298257336,11.165338409805036,1.5159927801915147,1.2319840026856141,1.7697277872174575
ディスコ+三菱マテ+三菱重工+日本郵船+三菱電機,5,852,1.356333363137109,2.4939398322932473,9.68734077294013,1.670709043266613,1.0062829724939277,1.3083521521720536
ディスコ+三菱マテ+アドバン+日本郵船+トヨタ+ホンダ,6,992,1.3558402568275523,2.6900731532641298,9.660880576659627,0.7474291212327877,1.974888393748257,2.770659301523378
ディスコ+アドバン+ホンダ+三菱電機,4,687,1.3542965112548577,2.236103275819373,11.289212153309164,1.2152413797276376,1.5100128041781977,1.764247784828986
ディスコ+日本郵船+トヨタ+三菱電機,4,655,1.3535771538814239,2.1822444376990764,9.332619558321623,1.2044724519684944,1.5394759833824472,1.7563439519228707
ディスコ+三菱商事+三菱マテ+アドバン+トヨタ+三菱電機,6,1066,1.3535318889297603,2.7838563667798155,10.306491647086382,1.1969168541979165,1.5094741845511819,2.195275467464977
ディスコ+三菱マテ+三菱重工+ホンダ+三菱電機,5,830,1.3529093512961394,2.455316455248521,9.651746257202893,1.2406202677104945,1.4820257448978016,1.9018642984447174
ディスコ+三菱商事+三菱マテ+アドバン+日本郵船+三菱電機,6,1073,1.3528396715873447,2.7915532776851997,10.265546542484461,1.4918388444268451,1.2124298536374023,1.7698786642848705
