date,year,month,dow,sym,name,sector,direction,open_price,entry_price,exit_price,signal_ret,gross_ret,net_ret,pnl_gross,pnl_net,mae_ret,win
2025-11-18,2025,11,1,5713.T,住山,非鉄,SHORT,5022.0,4992.0,4968.0,-0.597,0.483,0.443,48309.0,44309.0,-0.14,True
2025-11-19,2025,11,2,5713.T,住山,非鉄,SHORT,4862.0,4765.0,4847.0,-1.995,-1.692,-1.732,-169177.0,-173177.0,-1.692,False
2025-11-25,2025,11,1,5713.T,住山,非鉄,SHORT,4835.0,4817.0,4853.0,-0.372,-0.742,-0.782,-74181.0,-78181.0,-1.027,False
2025-11-27,2025,11,3,5713.T,住山,非鉄,LONG,5025.0,5085.0,5063.0,1.194,-0.433,-0.473,-43265.0,-47265.0,-1.101,False
2025-11-28,2025,11,4,5713.T,住山,非鉄,LONG,5014.0,5085.0,5109.0,1.416,0.472,0.432,47198.0,43198.0,-0.629,True
2025-12-01,2025,12,0,5713.T,住山,非鉄,SHORT,5117.0,5096.0,5130.0,-0.41,-0.663,-0.703,-66277.0,-70277.0,-0.972,False
2025-12-02,2025,12,1,5713.T,住山,非鉄,LONG,5110.0,5159.0,5102.0,0.959,-1.105,-1.145,-110487.0,-114487.0,-1.357,False
2025-12-03,2025,12,2,5713.T,住山,非鉄,SHORT,5078.0,5049.0,5077.0,-0.571,-0.552,-0.592,-55151.0,-59151.0,-0.63,False
2025-12-04,2025,12,3,5713.T,住山,非鉄,SHORT,5317.0,5264.0,5327.0,-0.997,-1.183,-1.223,-118265.0,-122265.0,-1.589,False
2025-12-05,2025,12,4,5713.T,住山,非鉄,LONG,5225.0,5267.0,5318.0,0.804,0.968,0.928,96829.0,92829.0,-0.133,True
2025-12-08,2025,12,0,5713.T,住山,非鉄,SHORT,5501.0,5466.0,5427.0,-0.636,0.719,0.679,71863.0,67863.0,-0.201,True
2025-12-09,2025,12,1,5713.T,住山,非鉄,SHORT,5488.0,5429.0,5349.0,-1.075,1.496,1.456,149561.0,145561.0,-0.074,True
2025-12-11,2025,12,3,5713.T,住山,非鉄,LONG,5433.0,5461.0,5452.0,0.515,-0.165,-0.205,-16480.0,-20480.0,-0.458,False
2025-12-12,2025,12,4,5713.T,住山,非鉄,LONG,5623.0,5729.0,5818.0,1.885,1.553,1.513,155350.0,151350.0,-0.14,True
2025-12-15,2025,12,0,5713.T,住山,非鉄,LONG,5752.0,5773.0,5714.0,0.365,-1.022,-1.062,-102200.0,-106200.0,-1.42,False
2025-12-17,2025,12,2,5713.T,住山,非鉄,LONG,5730.0,5819.0,5924.0,1.553,1.804,1.764,180443.0,176443.0,-0.653,True
2025-12-19,2025,12,4,5713.T,住山,非鉄,SHORT,5799.0,5759.0,5832.0,-0.69,-1.252,-1.292,-125171.0,-129171.0,-1.319,False
2025-12-23,2025,12,1,5713.T,住山,非鉄,LONG,6030.0,6053.0,6065.0,0.381,0.198,0.158,19825.0,15825.0,-0.182,True
2025-12-24,2025,12,2,5713.T,住山,非鉄,LONG,6149.0,6356.0,6413.0,3.366,0.897,0.857,89679.0,85679.0,-0.33,True
2025-12-26,2025,12,4,5713.T,住山,非鉄,LONG,6387.0,6429.0,6365.0,0.658,-0.995,-1.035,-99549.0,-103549.0,-1.151,False
2025-12-29,2025,12,0,5713.T,住山,非鉄,LONG,6621.0,6671.0,6632.0,0.755,-0.585,-0.625,-58462.0,-62462.0,-2.338,False
2025-12-30,2025,12,1,5713.T,住山,非鉄,LONG,6375.0,6433.0,6432.0,0.91,-0.016,-0.056,-1554.0,-5554.0,-1.508,False
2026-01-06,2026,1,1,5713.T,住山,非鉄,LONG,6950.0,7094.0,7121.0,2.072,0.381,0.341,38060.0,34060.0,-1.537,True
2026-01-07,2026,1,2,5713.T,住山,非鉄,LONG,7198.0,7310.0,7260.0,1.556,-0.684,-0.724,-68399.0,-72399.0,-2.052,False
2026-01-08,2026,1,3,5713.T,住山,非鉄,LONG,7174.0,7214.0,7170.0,0.558,-0.61,-0.65,-60993.0,-64993.0,-0.735,False
2026-01-09,2026,1,4,5713.T,住山,非鉄,SHORT,7189.0,7158.0,7164.0,-0.431,-0.084,-0.124,-8375.0,-12375.0,-0.9,False
2026-01-13,2026,1,1,5713.T,住山,非鉄,SHORT,7667.0,7620.0,7456.0,-0.613,2.2,2.16,219957.0,215957.0,-0.34,True
2026-01-15,2026,1,3,5713.T,住山,非鉄,LONG,7870.0,7932.0,8010.0,0.788,0.983,0.943,98336.0,94336.0,-0.101,True
2026-01-16,2026,1,4,5713.T,住山,非鉄,SHORT,7750.0,7705.0,7703.0,-0.581,0.026,-0.014,2596.0,-1404.0,-0.9,False
2026-01-19,2026,1,0,5713.T,住山,非鉄,SHORT,7702.0,7649.0,7653.0,-0.688,-0.052,-0.092,-5227.0,-9227.0,-1.418,False
2026-01-21,2026,1,2,5713.T,住山,非鉄,LONG,7932.0,8120.0,8365.0,2.37,3.017,2.977,301724.0,297724.0,-0.234,True
2026-01-22,2026,1,3,5713.T,住山,非鉄,SHORT,8209.0,7990.0,8047.0,-2.668,-0.708,-0.748,-70834.0,-74834.0,-1.016,False
2026-01-23,2026,1,4,5713.T,住山,非鉄,LONG,8322.0,8471.0,8455.0,1.79,-0.189,-0.229,-18888.0,-22888.0,-0.614,False
2026-01-27,2026,1,1,5713.T,住山,非鉄,LONG,8499.0,8775.0,8800.0,3.247,0.285,0.245,28490.0,24490.0,-1.425,True
2026-01-30,2026,1,4,5713.T,住山,非鉄,LONG,9555.0,10070.0,9288.0,5.39,-7.766,-7.806,-776564.0,-780564.0,-10.606,False
2026-02-02,2026,2,0,5713.T,住山,非鉄,LONG,8460.0,8731.0,8560.0,3.203,-1.959,-1.999,-195854.0,-199854.0,-3.081,False
2026-02-03,2026,2,1,5713.T,住山,非鉄,LONG,8524.0,8637.0,8596.0,1.326,-0.475,-0.515,-47470.0,-51470.0,-1.586,False
2026-02-04,2026,2,2,5713.T,住山,非鉄,LONG,8984.0,9215.0,9517.0,2.571,3.277,3.237,327727.0,323727.0,-0.282,True
2026-02-05,2026,2,3,5713.T,住山,非鉄,LONG,9200.0,9374.0,8965.0,1.891,-4.363,-4.403,-436313.0,-440313.0,-4.491,False
2026-02-06,2026,2,4,5713.T,住山,非鉄,SHORT,8375.0,8239.0,8566.0,-1.624,-3.817,-3.857,-381742.0,-385742.0,-3.817,False
2026-02-09,2026,2,0,5713.T,住山,非鉄,SHORT,9002.0,8944.0,8961.0,-0.644,-0.19,-0.23,-18971.0,-22971.0,-1.465,False
2026-02-10,2026,2,1,5713.T,住山,非鉄,LONG,9758.0,9936.0,10150.0,1.824,2.154,2.114,215378.0,211378.0,-0.564,True
2026-02-12,2026,2,3,5713.T,住山,非鉄,LONG,10480.0,10820.0,11000.0,3.244,1.664,1.624,166359.0,162359.0,-0.786,True
2026-02-13,2026,2,4,5713.T,住山,非鉄,SHORT,10260.0,10060.0,10205.0,-1.949,-1.421,-1.461,-142087.0,-146087.0,-1.662,False
2026-02-16,2026,2,0,5713.T,住山,非鉄,SHORT,10340.0,9937.0,9850.0,-3.897,0.883,0.843,88325.0,84325.0,-0.191,True
2026-02-17,2026,2,1,5713.T,住山,非鉄,SHORT,9727.0,9551.0,9398.0,-1.809,1.628,1.588,162801.0,158801.0,-0.251,True
2026-02-18,2026,2,2,5713.T,住山,非鉄,LONG,9210.0,9535.0,9618.0,3.529,0.87,0.83,87048.0,83048.0,-1.185,True
2026-02-19,2026,2,3,5713.T,住山,非鉄,LONG,9850.0,9893.0,9873.0,0.437,-0.202,-0.242,-20216.0,-24216.0,-1.435,False
2026-02-24,2026,2,1,5713.T,住山,非鉄,LONG,10400.0,10550.0,10600.0,1.442,0.474,0.434,47393.0,43393.0,-0.758,True
2026-02-25,2026,2,2,5713.T,住山,非鉄,LONG,10940.0,11470.0,11670.0,4.845,1.744,1.704,174368.0,170368.0,-1.221,True
2026-02-26,2026,2,3,5713.T,住山,非鉄,SHORT,11880.0,11785.0,11570.0,-0.8,1.858,1.818,185825.0,181825.0,-0.465,True
2026-02-27,2026,2,4,5713.T,住山,非鉄,LONG,11360.0,11840.0,12200.0,4.225,3.041,3.001,304054.0,300054.0,-1.182,True
2026-03-02,2026,3,0,5713.T,住山,非鉄,SHORT,13025.0,12575.0,12660.0,-3.455,-0.671,-0.711,-67141.0,-71141.0,-2.557,False
2026-03-03,2026,3,1,5713.T,住山,非鉄,SHORT,13280.0,12845.0,12410.0,-3.276,3.505,3.465,350524.0,346524.0,-1.268,True
2026-03-04,2026,3,2,5713.T,住山,非鉄,LONG,11190.0,11240.0,10625.0,0.447,-5.472,-5.512,-547153.0,-551153.0,-5.472,False
2026-03-05,2026,3,3,5713.T,住山,非鉄,SHORT,11335.0,11270.0,10830.0,-0.573,4.063,4.023,406279.0,402279.0,-1.01,True
2026-03-06,2026,3,4,5713.T,住山,非鉄,SHORT,10300.0,10260.0,10290.0,-0.388,-0.292,-0.332,-29155.0,-33155.0,-0.581,False
2026-03-09,2026,3,0,5713.T,住山,非鉄,SHORT,9525.0,9406.0,9198.0,-1.249,2.261,2.221,226136.0,222136.0,-1.673,True
2026-03-10,2026,3,1,5713.T,住山,非鉄,LONG,9866.0,10010.0,10140.0,1.46,1.299,1.259,129870.0,125870.0,-0.4,True
2026-03-11,2026,3,2,5713.T,住山,非鉄,LONG,10600.0,10645.0,10670.0,0.425,0.235,0.195,23485.0,19485.0,-0.752,True
2026-03-12,2026,3,3,5713.T,住山,非鉄,SHORT,10400.0,10330.0,10335.0,-0.673,-0.048,-0.088,-4838.0,-8838.0,-2.317,False
2026-03-13,2026,3,4,5713.T,住山,非鉄,LONG,9760.0,9969.0,10025.0,2.141,0.562,0.522,56174.0,52174.0,-0.321,True
2026-03-16,2026,3,0,5713.T,住山,非鉄,SHORT,9681.0,9496.0,9398.0,-1.911,1.043,1.003,104278.0,100278.0,-0.96,True
2026-03-17,2026,3,1,5713.T,住山,非鉄,SHORT,9844.0,9729.0,9724.0,-1.168,0.051,0.011,5142.0,1142.0,-0.43,True
2026-03-18,2026,3,2,5713.T,住山,非鉄,LONG,9718.0,9825.0,9977.0,1.101,1.547,1.507,154707.0,150707.0,-1.059,True
2026-03-19,2026,3,3,5713.T,住山,非鉄,SHORT,9415.0,9318.0,9288.0,-1.03,0.323,0.283,32300.0,28300.0,-0.236,True
2026-03-23,2026,3,0,5713.T,住山,非鉄,SHORT,8537.0,8453.0,8516.0,-0.984,-0.74,-0.78,-73978.0,-77978.0,-1.744,False
2026-03-24,2026,3,1,5713.T,住山,非鉄,LONG,8775.0,8896.0,8653.0,1.379,-2.732,-2.772,-273156.0,-277156.0,-4.092,False
2026-03-27,2026,3,4,5713.T,住山,非鉄,SHORT,9187.0,9050.0,9255.0,-1.491,-2.215,-2.255,-221502.0,-225502.0,-2.646,False
2026-03-30,2026,3,0,5713.T,住山,非鉄,LONG,9089.0,9171.0,9074.0,0.902,-1.058,-1.098,-105768.0,-109768.0,-1.472,False
2026-03-31,2026,3,1,5713.T,住山,非鉄,LONG,8810.0,8911.0,9129.0,1.146,2.446,2.406,244641.0,240641.0,-0.819,True
2026-04-03,2026,4,4,5713.T,住山,非鉄,SHORT,9686.0,9522.0,9454.0,-1.693,0.719,0.679,71927.0,67927.0,-0.502,True
2026-04-06,2026,4,0,5713.T,住山,非鉄,LONG,9439.0,9504.0,9530.0,0.689,0.274,0.234,27357.0,23357.0,-0.642,True
2026-04-07,2026,4,1,5713.T,住山,非鉄,LONG,9395.0,9586.0,9469.0,2.033,-1.221,-1.261,-122053.0,-126053.0,-1.367,False
2026-04-08,2026,4,2,5713.T,住山,非鉄,SHORT,10200.0,10070.0,10215.0,-1.275,-1.419,-1.459,-141948.0,-145948.0,-1.852,False
2026-04-09,2026,4,3,5713.T,住山,非鉄,SHORT,10200.0,10120.0,9927.0,-0.784,1.944,1.904,194419.0,190419.0,-0.197,True
2026-04-10,2026,4,4,5713.T,住山,非鉄,SHORT,9950.0,9874.0,9946.0,-0.764,-0.724,-0.764,-72391.0,-76391.0,-1.751,False
2026-04-13,2026,4,0,5713.T,住山,非鉄,LONG,9894.0,10065.0,9782.0,1.728,-2.812,-2.852,-281172.0,-285172.0,-3.08,False
2026-04-14,2026,4,1,5713.T,住山,非鉄,LONG,10150.0,10285.0,10340.0,1.33,0.535,0.495,53476.0,49476.0,-0.535,True
2026-04-15,2026,4,2,5713.T,住山,非鉄,LONG,10700.0,11025.0,10580.0,3.037,-4.036,-4.076,-403628.0,-407628.0,-4.898,False
2026-04-16,2026,4,3,5713.T,住山,非鉄,SHORT,10735.0,10570.0,10790.0,-1.537,-2.039,-2.079,-203892.0,-207892.0,-2.311,False
2026-04-17,2026,4,4,5713.T,住山,非鉄,SHORT,10780.0,10505.0,10240.0,-2.551,2.588,2.548,258789.0,254789.0,-0.095,True
2026-04-21,2026,4,1,5713.T,住山,非鉄,SHORT,10170.0,10115.0,10195.0,-0.541,-0.785,-0.825,-78470.0,-82470.0,-1.124,False
2026-04-22,2026,4,2,5713.T,住山,非鉄,SHORT,9996.0,9940.0,9988.0,-0.56,-0.481,-0.521,-48058.0,-52058.0,-0.481,False
2026-04-23,2026,4,3,5713.T,住山,非鉄,SHORT,10300.0,10035.0,9716.0,-2.573,3.283,3.243,328324.0,324324.0,-0.249,True
2026-04-24,2026,4,4,5713.T,住山,非鉄,LONG,9699.0,9844.0,9770.0,1.495,-0.752,-0.792,-75173.0,-79173.0,-1.483,False
2024-11-14,2024,11,3,5711.T,三菱マテ,非鉄,LONG,2412.5,2423.5,2407.0,0.456,-0.681,-0.721,-68083.0,-72083.0,-0.908,False
2024-11-18,2024,11,0,5711.T,三菱マテ,非鉄,LONG,2401.0,2424.0,2428.5,0.958,0.186,0.146,18564.0,14564.0,-0.536,True
2024-11-22,2024,11,4,5711.T,三菱マテ,非鉄,LONG,2426.5,2435.0,2456.0,0.35,0.862,0.822,86242.0,82242.0,-0.041,True
2024-11-26,2024,11,1,5711.T,三菱マテ,非鉄,SHORT,2449.0,2431.5,2423.0,-0.715,0.351,0.311,35080.0,31080.0,-0.164,True
2024-12-02,2024,12,0,5711.T,三菱マテ,非鉄,LONG,2399.0,2429.0,2419.5,1.251,-0.391,-0.431,-39111.0,-43111.0,-0.597,False
2024-12-03,2024,12,1,5711.T,三菱マテ,非鉄,LONG,2426.0,2434.0,2440.0,0.33,0.247,0.207,24651.0,20651.0,-0.103,True
2024-12-04,2024,12,2,5711.T,三菱マテ,非鉄,SHORT,2449.0,2436.5,2428.5,-0.51,0.329,0.289,32942.0,28942.0,-0.225,True
2024-12-05,2024,12,3,5711.T,三菱マテ,非鉄,SHORT,2435.0,2409.0,2404.0,-1.068,0.208,0.168,20799.0,16799.0,-0.557,True
2024-12-10,2024,12,1,5711.T,三菱マテ,非鉄,LONG,2445.0,2473.5,2455.0,1.166,-0.748,-0.788,-74793.0,-78793.0,-0.748,False
2024-12-11,2024,12,2,5711.T,三菱マテ,非鉄,SHORT,2439.5,2414.5,2411.0,-1.025,0.145,0.105,14517.0,10517.0,-0.495,True
2024-12-13,2024,12,4,5711.T,三菱マテ,非鉄,LONG,2404.5,2412.0,2378.5,0.312,-1.389,-1.429,-138889.0,-142889.0,-1.472,False
2024-12-18,2024,12,2,5711.T,三菱マテ,非鉄,LONG,2301.0,2326.5,2318.0,1.108,-0.365,-0.405,-36536.0,-40536.0,-0.365,False
2024-12-19,2024,12,3,5711.T,三菱マテ,非鉄,LONG,2280.0,2302.5,2302.5,0.987,0.0,-0.04,0.0,-4000.0,-0.543,False
2024-12-20,2024,12,4,5711.T,三菱マテ,非鉄,SHORT,2302.0,2293.0,2291.5,-0.391,0.065,0.025,6546.0,2546.0,-0.283,True
2024-12-23,2024,12,0,5711.T,三菱マテ,非鉄,SHORT,2291.5,2281.5,2300.0,-0.436,-0.804,-0.844,-80435.0,-84435.0,-0.977,False
2024-12-24,2024,12,1,5711.T,三菱マテ,非鉄,LONG,2310.5,2327.0,2327.0,0.714,0.0,-0.04,0.0,-4000.0,-0.107,False
2024-12-30,2024,12,0,5711.T,三菱マテ,非鉄,LONG,2426.0,2436.0,2433.0,0.412,-0.123,-0.163,-12315.0,-16315.0,-0.328,False
2025-01-06,2025,1,0,5711.T,三菱マテ,非鉄,SHORT,2417.5,2405.0,2407.5,-0.517,-0.104,-0.144,-10384.0,-14384.0,-0.517,False
2025-01-07,2025,1,1,5711.T,三菱マテ,非鉄,SHORT,2420.0,2399.0,2420.0,-0.868,-0.868,-0.908,-86777.0,-90777.0,-1.072,False
2025-01-08,2025,1,2,5711.T,三菱マテ,非鉄,LONG,2429.5,2451.0,2444.5,0.885,-0.265,-0.305,-26520.0,-30520.0,-0.836,False
2025-01-09,2025,1,3,5711.T,三菱マテ,非鉄,SHORT,2414.0,2394.0,2388.0,-0.829,0.251,0.211,25126.0,21126.0,-0.146,True
2025-01-14,2025,1,1,5711.T,三菱マテ,非鉄,SHORT,2378.5,2370.5,2359.0,-0.336,0.487,0.447,48749.0,44749.0,-0.21,True
2025-01-16,2025,1,3,5711.T,三菱マテ,非鉄,LONG,2371.0,2378.5,2368.5,0.316,-0.42,-0.46,-42043.0,-46043.0,-0.715,False
2025-01-20,2025,1,0,5711.T,三菱マテ,非鉄,LONG,2415.0,2438.5,2436.0,0.973,-0.103,-0.143,-10252.0,-14252.0,-0.205,False
2025-01-21,2025,1,1,5711.T,三菱マテ,非鉄,LONG,2469.0,2491.5,2450.0,0.911,-1.666,-1.706,-166566.0,-170566.0,-1.666,False
2025-01-22,2025,1,2,5711.T,三菱マテ,非鉄,LONG,2400.0,2434.5,2445.0,1.438,0.431,0.391,43130.0,39130.0,-0.452,True
2025-01-23,2025,1,3,5711.T,三菱マテ,非鉄,SHORT,2431.5,2418.5,2423.5,-0.535,-0.206,-0.246,-20631.0,-24631.0,-0.371,False
2025-01-27,2025,1,0,5711.T,三菱マテ,非鉄,SHORT,2470.5,2457.0,2464.5,-0.546,-0.304,-0.344,-30432.0,-34432.0,-0.405,False
2025-01-28,2025,1,1,5711.T,三菱マテ,非鉄,LONG,2435.0,2452.0,2465.5,0.698,0.551,0.511,55057.0,51057.0,-0.061,True
2025-02-03,2025,2,0,5711.T,三菱マテ,非鉄,SHORT,2422.0,2385.5,2383.5,-1.507,0.084,0.044,8391.0,4391.0,-0.583,True
2025-02-05,2025,2,2,5711.T,三菱マテ,非鉄,LONG,2428.0,2438.5,2422.5,0.432,-0.656,-0.696,-65614.0,-69614.0,-0.718,False
2025-02-06,2025,2,3,5711.T,三菱マテ,非鉄,LONG,2420.0,2436.5,2424.0,0.682,-0.513,-0.553,-51303.0,-55303.0,-0.595,False
2025-02-07,2025,2,4,5711.T,三菱マテ,非鉄,LONG,2435.0,2446.5,2444.0,0.472,-0.102,-0.142,-10219.0,-14219.0,-0.245,False
2025-02-10,2025,2,0,5711.T,三菱マテ,非鉄,LONG,2450.0,2458.5,2471.0,0.347,0.508,0.468,50844.0,46844.0,-0.244,True
2025-02-12,2025,2,2,5711.T,三菱マテ,非鉄,SHORT,2508.0,2482.5,2480.5,-1.017,0.081,0.041,8063.0,4063.0,-0.221,True
2025-02-14,2025,2,4,5711.T,三菱マテ,非鉄,SHORT,2456.0,2412.0,2414.0,-1.792,-0.083,-0.123,-8285.0,-12285.0,-1.006,False
2025-02-18,2025,2,1,5711.T,三菱マテ,非鉄,SHORT,2397.5,2376.5,2381.5,-0.876,-0.21,-0.25,-20995.0,-24995.0,-0.377,False
2025-02-19,2025,2,2,5711.T,三菱マテ,非鉄,LONG,2393.0,2401.0,2387.0,0.334,-0.583,-0.623,-58309.0,-62309.0,-0.708,False
2025-02-25,2025,2,1,5711.T,三菱マテ,非鉄,LONG,2340.0,2348.0,2353.5,0.342,0.234,0.194,23424.0,19424.0,-0.596,True
2025-02-26,2025,2,2,5711.T,三菱マテ,非鉄,SHORT,2349.0,2341.0,2349.5,-0.341,-0.362,-0.402,-36178.0,-40178.0,-0.468,False
2025-02-28,2025,2,4,5711.T,三菱マテ,非鉄,SHORT,2410.0,2379.0,2387.0,-1.286,-0.335,-0.375,-33515.0,-37515.0,-0.585,False
2025-03-05,2025,3,2,5711.T,三菱マテ,非鉄,LONG,2366.0,2378.0,2389.0,0.507,0.463,0.423,46257.0,42257.0,-0.189,True
2025-03-10,2025,3,0,5711.T,三菱マテ,非鉄,LONG,2460.0,2470.5,2493.0,0.427,0.911,0.871,91075.0,87075.0,-0.162,True
2025-03-11,2025,3,1,5711.T,三菱マテ,非鉄,SHORT,2521.5,2480.5,2490.5,-1.626,-0.402,-0.442,-40153.0,-44153.0,-0.919,False
2025-03-12,2025,3,2,5711.T,三菱マテ,非鉄,SHORT,2513.0,2498.5,2496.5,-0.577,0.08,0.04,8011.0,4011.0,-0.438,True
2025-03-13,2025,3,3,5711.T,三菱マテ,非鉄,LONG,2500.0,2511.0,2510.0,0.44,-0.04,-0.08,-3982.0,-7982.0,-0.677,False
2025-03-17,2025,3,0,5711.T,三菱マテ,非鉄,LONG,2520.0,2539.0,2544.5,0.754,0.217,0.177,21662.0,17662.0,-0.217,True
2025-03-18,2025,3,1,5711.T,三菱マテ,非鉄,LONG,2582.5,2609.5,2607.5,1.045,-0.077,-0.117,-7664.0,-11664.0,-0.441,False
2025-03-19,2025,3,2,5711.T,三菱マテ,非鉄,LONG,2630.0,2645.5,2655.0,0.589,0.359,0.319,35910.0,31910.0,-0.076,True
2025-03-21,2025,3,4,5711.T,三菱マテ,非鉄,LONG,2620.0,2634.0,2642.0,0.534,0.304,0.264,30372.0,26372.0,-0.152,True
2025-03-24,2025,3,0,5711.T,三菱マテ,非鉄,SHORT,2632.0,2614.5,2594.5,-0.665,0.771,0.731,77086.0,73086.0,-0.267,True
2025-03-26,2025,3,2,5711.T,三菱マテ,非鉄,LONG,2631.5,2640.5,2664.0,0.342,0.89,0.85,88998.0,84998.0,-0.53,True
2025-03-28,2025,3,4,5711.T,三菱マテ,非鉄,SHORT,2590.0,2568.5,2545.0,-0.83,0.923,0.883,92338.0,88338.0,-0.272,True
2025-03-31,2025,3,0,5711.T,三菱マテ,非鉄,SHORT,2470.0,2454.0,2446.0,-0.648,0.327,0.287,32706.0,28706.0,-0.446,True
2025-04-01,2025,4,1,5711.T,三菱マテ,非鉄,SHORT,2467.5,2450.5,2468.0,-0.689,-0.709,-0.749,-70908.0,-74908.0,-0.95,False
2025-04-02,2025,4,2,5711.T,三菱マテ,非鉄,SHORT,2461.5,2438.0,2433.0,-0.955,0.206,0.166,20551.0,16551.0,-0.307,True
2025-04-03,2025,4,3,5711.T,三菱マテ,非鉄,LONG,2330.0,2356.0,2359.5,1.116,0.149,0.109,14856.0,10856.0,-0.573,True
2025-04-04,2025,4,4,5711.T,三菱マテ,非鉄,SHORT,2250.5,2241.5,2205.5,-0.4,1.632,1.592,163228.0,159228.0,-0.289,True
2025-04-07,2025,4,0,5711.T,三菱マテ,非鉄,SHORT,1977.5,1959.0,2004.5,-0.936,-2.27,-2.31,-226989.0,-230989.0,-3.259,False
2025-04-08,2025,4,1,5711.T,三菱マテ,非鉄,LONG,2056.5,2127.5,2145.0,3.452,0.823,0.783,82256.0,78256.0,-0.306,True
2025-04-09,2025,4,2,5711.T,三菱マテ,非鉄,SHORT,2070.0,2026.0,2037.5,-2.126,-0.564,-0.604,-56442.0,-60442.0,-0.784,False
2025-04-10,2025,4,3,5711.T,三菱マテ,非鉄,SHORT,2273.0,2190.0,2198.0,-3.652,-0.364,-0.404,-36397.0,-40397.0,-0.815,False
2025-04-14,2025,4,0,5711.T,三菱マテ,非鉄,SHORT,2234.5,2217.0,2222.5,-0.783,-0.247,-0.287,-24747.0,-28747.0,-0.36,False
2025-04-15,2025,4,1,5711.T,三菱マテ,非鉄,SHORT,2248.5,2226.5,2217.5,-0.978,0.406,0.366,40586.0,36586.0,-0.112,True
2025-04-16,2025,4,2,5711.T,三菱マテ,非鉄,SHORT,2200.0,2189.5,2174.0,-0.477,0.713,0.673,71297.0,67297.0,-0.091,True
2025-04-17,2025,4,3,5711.T,三菱マテ,非鉄,LONG,2150.0,2170.0,2180.5,0.93,0.484,0.444,48387.0,44387.0,-0.622,True
2025-04-21,2025,4,0,5711.T,三菱マテ,非鉄,SHORT,2188.0,2180.5,2170.0,-0.343,0.484,0.444,48387.0,44387.0,-0.252,True
2025-04-22,2025,4,1,5711.T,三菱マテ,非鉄,LONG,2145.0,2180.5,2199.0,1.655,0.848,0.808,84843.0,80843.0,-0.092,True
2025-04-23,2025,4,2,5711.T,三菱マテ,非鉄,SHORT,2237.5,2214.5,2216.0,-1.028,-0.068,-0.108,-6769.0,-10769.0,-0.405,False
2025-04-25,2025,4,4,5711.T,三菱マテ,非鉄,LONG,2251.0,2260.0,2253.0,0.4,-0.31,-0.35,-30973.0,-34973.0,-0.664,False
2025-04-28,2025,4,0,5711.T,三菱マテ,非鉄,LONG,2250.0,2261.5,2254.5,0.511,-0.31,-0.35,-30953.0,-34953.0,-0.42,False
2025-04-30,2025,4,2,5711.T,三菱マテ,非鉄,SHORT,2270.0,2239.0,2234.5,-1.366,0.201,0.161,20139.0,16139.0,-0.312,True
2025-05-02,2025,5,4,5711.T,三菱マテ,非鉄,LONG,2240.0,2249.5,2244.5,0.424,-0.222,-0.262,-22227.0,-26227.0,-0.556,False
2025-05-08,2025,5,3,5711.T,三菱マテ,非鉄,SHORT,2229.5,2221.5,2231.5,-0.359,-0.448,-0.488,-44813.0,-48813.0,-0.693,False
2025-05-12,2025,5,0,5711.T,三菱マテ,非鉄,LONG,2275.0,2283.0,2275.0,0.352,-0.35,-0.39,-35042.0,-39042.0,-0.591,False
2025-05-14,2025,5,2,5711.T,三菱マテ,非鉄,SHORT,2330.0,2293.0,2280.0,-1.588,0.57,0.53,57018.0,53018.0,-0.218,True
2025-05-15,2025,5,3,5711.T,三菱マテ,非鉄,LONG,2168.0,2211.5,2200.0,2.006,-0.52,-0.56,-52001.0,-56001.0,-0.972,False
2025-05-16,2025,5,4,5711.T,三菱マテ,非鉄,SHORT,2187.0,2178.0,2185.5,-0.412,-0.343,-0.383,-34317.0,-38317.0,-0.571,False
2025-05-19,2025,5,0,5711.T,三菱マテ,非鉄,LONG,2189.0,2196.5,2207.0,0.343,0.478,0.438,47803.0,43803.0,-0.364,True
2025-05-22,2025,5,3,5711.T,三菱マテ,非鉄,SHORT,2213.0,2198.0,2205.5,-0.678,-0.34,-0.38,-34006.0,-38006.0,-0.588,False
2025-05-26,2025,5,0,5711.T,三菱マテ,非鉄,SHORT,2250.0,2240.0,2242.0,-0.444,-0.089,-0.129,-8921.0,-12921.0,-0.819,False
2025-05-27,2025,5,1,5711.T,三菱マテ,非鉄,LONG,2250.0,2259.0,2260.5,0.4,0.066,0.026,6640.0,2640.0,-0.199,True
2025-05-30,2025,5,4,5711.T,三菱マテ,非鉄,LONG,2230.0,2245.5,2250.5,0.695,0.223,0.183,22267.0,18267.0,-0.156,True
2025-06-02,2025,6,0,5711.T,三菱マテ,非鉄,SHORT,2240.0,2226.5,2208.0,-0.603,0.838,0.798,83786.0,79786.0,-0.067,True
2025-06-05,2025,6,3,5711.T,三菱マテ,非鉄,LONG,2215.0,2224.5,2225.5,0.429,0.045,0.005,4495.0,495.0,-0.135,True
2025-06-06,2025,6,4,5711.T,三菱マテ,非鉄,LONG,2242.5,2254.5,2256.5,0.535,0.089,0.049,8871.0,4871.0,-0.2,True
2025-06-09,2025,6,0,5711.T,三菱マテ,非鉄,SHORT,2250.0,2242.0,2232.5,-0.356,0.426,0.386,42553.0,38553.0,-0.223,True
2025-06-12,2025,6,3,5711.T,三菱マテ,非鉄,SHORT,2248.0,2232.0,2229.5,-0.712,0.112,0.072,11213.0,7213.0,-0.022,True
