sym,ma,slope_filter,fwd,n_event,event_mean_pct,event_wr,event_t,n_base,base_mean_pct,base_wr,edge_pct
6920.T,20,all,5,79,2.50961618022587,64.55696202531645,3.4495528824769854,121,1.2041529187521176,55.371900826446286,1.3054632614737525
6920.T,20,all,10,79,6.551004395901693,74.68354430379746,4.8149977191292335,121,2.88087212464607,61.15702479338842,3.6701322712556226
6920.T,20,all,20,73,10.327919917963184,68.4931506849315,5.1604727223015905,119,10.276048880190183,74.78991596638656,0.05187103777300095
6920.T,20,up,1,47,0.3652918192818232,46.808510638297875,0.881170498447604,56,0.3963910090531401,55.35714285714286,-0.031099189771316926
6920.T,20,up,5,47,4.612876453917263,78.72340425531915,5.794634837503215,55,0.5928726386211639,52.72727272727272,4.020003815296099
6920.T,20,up,10,47,10.86994035881719,87.2340425531915,6.877158817901039,55,1.736034688660056,54.54545454545454,9.133905670157136
6920.T,20,up,20,41,16.93727640600685,78.04878048780488,6.426247394434273,53,14.236933599617194,79.24528301886792,2.7003428063896546
6920.T,25,all,1,70,0.8716831322755891,61.42857142857143,2.7654440632290864,126,0.10626774202064741,46.82539682539682,0.7654153902549418
6920.T,25,all,5,70,2.472963685450193,62.857142857142854,3.1191696107355016,125,1.4412905873127448,58.4,1.0316730981374482
6920.T,25,all,10,70,6.616922915569223,70.0,4.49300817804119,125,3.317964487449355,67.2,3.298958428119868
