code,dt,total_vol,close_vol,close_px,pre_px,open_px,close_pct,adv60,adj_close,fwd_open,fwd_close,fwd2_close,cp_med,close_x,close_jump_bps,fwd_oc_bps,fwd_co_bps,fwd_cc_bps
13210,2025-06-02,166994.0,17799.0,39250.0,39270.0,39380.0,10.658,15007494453.833334,39250.0,39410.0,39260.0,39560.0,1.6875,6.315851851851852,-5.092946269417142,-38.061405734585165,40.764331210190186,2.547770700636054
13210,2025-07-16,200515.0,20221.0,40860.0,40880.0,40950.0,10.085,10177762908.0,40860.0,40640.0,41120.0,41050.0,2.114,4.770577105014191,-4.892367906066397,118.11023622047223,-53.84238864415081,63.631913852177924
13210,2025-09-17,147103.0,14425.0,46170.0,46220.0,46090.0,9.806,9860175507.666666,46170.0,46360.0,46740.0,46390.0,2.0395,4.808041186565335,-10.81782778018181,81.96721311475308,41.15226337448652,123.45679012345734
13260,2026-04-20,12657.0,1841.0,69920.0,69930.0,69410.0,14.545,2959375260.0,69920.0,70370.0,69710.0,69660.0,0.882,16.490929705215418,-1.430001430001715,-93.78996731561729,64.3592677345528,-30.034324942791457
13280,2026-01-09,96617.0,13345.0,16745.0,16735.0,16715.0,13.812,1768457059.3333333,16745.0,17285.0,17345.0,17560.0,1.7734999999999999,7.7879898505779535,5.975500448163196,34.712178189182374,322.4843236787112,358.31591519856596
13280,2026-04-15,48835.0,5465.0,18140.0,18120.0,18175.0,11.191,2652983087.0833335,18140.0,18150.0,18130.0,18070.0,1.3625,8.213577981651376,11.03752759381793,-11.019283746556141,5.512679162071876,-5.5126791620729865
13290,2024-12-09,20481.0,3983.0,40700.0,40700.0,40880.0,19.447,1740473757.3333333,4070.0,4096.0,4092.0,4097.0,3.2664999999999997,5.953467013623144,0.0,-9.765625,-8993.611793611793,-8994.594594594595
13290,2024-12-10,23593.0,5304.0,40920.0,40900.0,41010.0,22.481,1721717424.0,4092.0,4093.0,4097.0,4154.0,3.307,6.7980042334442095,4.889975550121939,9.77278279990168,-8999.755620723363,-8998.778103616814
13290,2024-12-25,9821.0,2562.0,40710.0,40640.0,40750.0,26.087,1698181655.0,4071.0,4069.0,4107.0,4187.0,3.263,7.994790070487282,17.224409448819422,93.38903907593954,-9000.491279783837,-8991.156963890937
13290,2025-01-07,39729.0,5424.0,41670.0,41720.0,41420.0,13.652,1623130822.1666667,4167.0,4147.0,4160.0,4122.0,3.3,4.136969696969697,-11.984659635666528,31.347962382444194,-9004.799616030718,-9001.679865610751
13290,2025-01-09,51183.0,26097.0,41220.0,41250.0,41470.0,50.988,1633077944.8333333,4122.0,4089.0,4084.0,4007.0,3.307,15.418203810099788,-7.2727272727268755,-12.227928588897097,-9008.005822416302,-9009.218825812713
13290,2025-01-23,45663.0,8563.0,41640.0,41590.0,41500.0,18.753,1691714198.6666667,4164.0,4165.0,4163.0,4119.0,3.375,5.556444444444445,12.022120702090966,-4.801920768306989,-8999.759846301633,-9000.240153698367
13290,2025-02-05,30071.0,6516.0,40440.0,40410.0,40630.0,21.669,1654655711.0,4044.0,4017.0,4033.0,4002.0,3.3034999999999997,6.559406689874376,7.423904974015461,39.83071944237082,-9006.6765578635,-9002.720079129575
13290,2025-02-21,43282.0,11071.0,40080.0,40040.0,39750.0,25.579,1589417330.0,4008.0,3938.0,3948.0,3934.0,3.7295,6.85856012870358,9.990009990010762,25.39360081259545,-9017.46506986028,-9014.97005988024
13290,2025-02-27,10645.0,1808.0,39540.0,39540.0,39550.0,16.984,1705097213.0,3954.0,3889.0,3839.0,3907.0,3.7295,4.553961657058587,0.0,-128.56775520699415,-9016.439049064238,-9029.084471421345
13290,2025-03-24,12380.0,2457.0,38900.0,38900.0,39060.0,19.847,1701255579.6666667,3890.0,3921.0,3901.0,3926.0,3.588,5.53149386845039,0.0,-51.00739607242999,-8992.030848329048,-8997.172236503857
13290,2025-04-21,324212.0,71499.0,3575.0,,3585.0,22.053,1832612777.25,3575.0,3555.0,3565.0,3625.0,3.3835,6.517807004581055,,28.12939521800173,-55.944055944056046,-27.97202797202747
13290,2025-05-16,76006.0,12171.0,3928.0,3930.0,3932.0,16.013,2184208085.05,3928.0,3918.0,3902.0,3903.0,2.9885,5.3582064580893425,-5.089058524172518,-40.83716181725316,-25.45824847250522,-66.1914460285129
13290,2025-05-21,195733.0,46339.0,3882.0,3885.0,3919.0,23.675,2157150366.516667,3882.0,3840.0,3846.0,3866.0,2.912,8.130151098901099,-7.7220077220074845,15.624999999999112,-108.1916537867078,-92.73570324574987
13290,2025-06-19,157716.0,20862.0,4009.0,4010.0,4042.0,13.228,1999242406.0,4009.0,4005.0,3999.0,3994.0,2.9885,4.426300819809269,-2.4937655860346464,-14.981273408239959,-9.977550511349742,-24.9438762783738
13290,2025-06-25,195857.0,42930.0,4050.0,4051.0,4055.0,21.919,2011967834.6833334,4050.0,4066.0,4120.0,4181.0,3.2955,6.651191018054924,-2.4685262898049842,132.80865715691093,39.5061728395052,172.83950617283938
13290,2025-07-07,241634.0,40076.0,4123.0,4123.0,4148.0,16.585,1871251437.1666667,4123.0,4120.0,4136.0,4152.0,2.9915000000000003,5.544041450777202,0.0,38.83495145631022,-7.2762551540139775,31.530439000728716
13290,2025-07-29,241921.0,83433.0,4237.0,4240.0,4248.0,34.488,1769364224.5166667,4237.0,4250.0,4234.0,4281.0,2.9210000000000003,11.806915439917836,-7.075471698113622,-37.64705882352892,30.68208638187464,-7.080481472739875
13290,2025-10-09,364539.0,44389.0,5048.0,5051.0,5008.0,12.177,2022358696.85,5048.0,5053.0,4995.0,4866.0,2.7625,4.407963800904977,-5.939417937042002,-114.78329705125634,9.904912836766755,-104.99207606973093
13290,2025-11-13,270818.0,37746.0,5337.0,5331.0,5306.0,13.938,2704538931.0666666,5337.0,5216.0,5242.0,5243.0,2.8605,4.872574724698479,11.254924029262536,49.84662576687171,-226.71913059771452,-178.00262319655258
13290,2025-11-17,370821.0,52614.0,5243.0,5237.0,5221.0,14.189,2699028661.5666666,5243.0,5176.0,5076.0,5057.0,2.7815000000000003,5.101204386122595,11.45694099675465,-193.19938176197815,-127.78943353042193,-318.51993133702126
13290,2025-12-01,364716.0,41209.0,5135.0,5130.0,5231.0,11.299,2887076556.3166666,5135.0,5150.0,5122.0,5189.0,2.7075,4.173222530009234,9.746588693957392,-54.3689320388352,29.211295034079487,-25.316455696202667
13290,2025-12-18,806415.0,125074.0,5111.0,5099.0,5084.0,15.51,2970094060.733333,5111.0,5139.0,5146.0,5244.0,2.3754999999999997,6.529151757524732,23.5340262796635,13.62132710644115,54.78379964781732,68.47974955977332
13290,2025-12-22,313807.0,32009.0,5244.0,5239.0,5248.0,10.2,2989078070.45,5244.0,5247.0,5237.0,5241.0,2.339,4.360837964942283,9.543806069860494,-19.058509624547693,5.720823798627261,-13.34858886346324
13290,2025-12-29,293257.0,43252.0,5253.0,5252.0,5264.0,14.749,2966654476.35,5253.0,5239.0,5242.0,5406.0,2.5555,5.771473292897672,1.9040365575029305,5.7262836419158525,-26.651437273939038,-20.940415000951784
13290,2026-01-07,417354.0,44389.0,5405.0,5410.0,5430.0,10.636,3214376837.7,5405.0,5391.0,5323.0,5408.0,2.5555,4.162003521815691,-9.242144177449285,-126.13615284733814,-25.90194264569856,-151.71137835337635
13290,2026-01-09,229993.0,30777.0,5408.0,5403.0,5359.0,13.382,3221519531.4166665,5408.0,5608.0,5575.0,5665.0,2.5555,5.236548620622187,9.254118082546725,-58.84450784593432,369.82248520710084,308.8017751479288
13290,2026-02-17,486823.0,91846.0,5842.0,5839.0,5872.0,18.866,3631451068.85,5842.0,5873.0,5911.0,5946.0,3.378,5.584961515689757,5.137866072957298,64.70287757534443,53.06401917151593,118.11023622047223
13290,2026-02-24,425797.0,98446.0,5933.0,5916.0,5870.0,23.12,3574571632.2166667,5933.0,5986.0,6071.0,6081.0,3.8215000000000003,6.049980374198613,28.735632183907178,141.9979953224182,89.33086128434242,232.59733692904126
13290,2026-04-07,228878.0,33805.0,5567.0,5570.0,5578.0,14.77,4932711605.516666,5567.0,5840.0,5863.0,5821.0,3.2105,4.600529512536988,-5.385996409336125,39.383561643835385,490.38979701814253,531.7046883420162
13290,2026-05-14,474959.0,80912.0,6528.0,6535.0,6616.0,17.036,4699800058.766666,6528.0,6557.0,6400.0,6338.0,2.2515,7.566511214745725,-10.711553175209998,-239.4387677291443,44.4240196078427,-196.07843137254943
13290,2026-05-22,607262.0,63973.0,6583.0,6594.0,6489.0,10.535,4811028155.083333,6583.0,6673.0,6798.0,6756.0,2.2515,4.679102820341994,-16.681831968455853,187.32204405814468,136.71578307762334,326.5988151298793
13290,2026-05-25,640775.0,77175.0,6798.0,6789.0,6664.0,12.044,4817214189.733334,6798.0,6809.0,6756.0,6779.0,2.2515,5.34932267377304,13.256738842244431,-77.83815538258243,16.181229773462036,-61.782877316858276
13290,2026-05-27,710139.0,81163.0,6779.0,6783.0,,11.429,4869506613.583333,6779.0,6727.0,6741.0,6888.0,2.1189999999999998,5.393581878244456,-5.897095680377218,20.811654526535772,-76.70747897919993,-56.055465407877094
13300,2024-12-03,78995.0,10802.0,40650.0,40710.0,40340.0,13.674,1559172054.3333333,40650.0,40790.0,40710.0,40870.0,2.0825,6.566146458583433,-14.738393515106862,-19.612650159352985,34.44034440344357,14.760147601475815
13300,2024-12-04,34662.0,7909.0,40710.0,40760.0,40790.0,22.817,1500809906.5,40710.0,41120.0,40870.0,40580.0,2.185,10.442562929061785,-12.26692836113874,-60.79766536964959,100.712355686563,39.30238270695163
13300,2024-12-05,113509.0,10773.0,40870.0,40830.0,41130.0,9.491,1560334063.3333333,40870.0,40850.0,40580.0,40660.0,2.2805,4.161806621354966,9.796718099437385,-66.0954712362305,-4.893564962075159,-70.95669195008591
13300,2025-01-08,23583.0,5258.0,41580.0,41590.0,41380.0,22.296,1344533444.8333333,41580.0,41450.0,41220.0,40790.0,1.6165,13.792762140426847,-2.4044241404186373,-55.4885404101324,-31.265031265030885,-86.58008658008698
13300,2025-01-09,43771.0,4635.0,41220.0,41180.0,41390.0,10.589,1354673024.3333333,41220.0,40820.0,40790.0,40010.0,1.621,6.532387415175817,9.713453132589311,-7.349338559529128,-97.04027171276053,-104.31829209121778
13300,2025-01-23,39533.0,3519.0,41580.0,41520.0,41400.0,8.901,1381068328.8333333,41580.0,41580.0,41540.0,41160.0,1.8265,4.873254859019983,14.450867052022698,-9.620009620009418,0.0,-9.620009620009418
13300,2025-01-24,66589.0,14887.0,41540.0,41500.0,41630.0,22.357,1382476098.3333333,41540.0,41770.0,41160.0,40550.0,1.837,12.170386499727817,9.638554216866435,-146.03782619104666,55.36831969186417,-91.47809340394831
13300,2025-01-27,60956.0,16414.0,41160.0,41130.0,41790.0,26.928,1392674297.0,41160.0,40690.0,40550.0,40920.0,1.9085,14.109510086455332,7.2939460248000465,-34.40648808060942,-114.18853255588002,-148.2021379980558
13300,2025-02-05,44705.0,14945.0,40360.0,40340.0,40560.0,33.43,1440137361.1666667,40360.0,40450.0,40640.0,40360.0,1.8605,17.968288094598226,4.957858205254517,46.97156983930695,22.29930624380483,69.37561942517378
13300,2025-02-06,20552.0,2035.0,40640.0,40620.0,40450.0,9.902,1427584758.5,40640.0,40420.0,40360.0,40350.0,1.8605,5.322225208277344,4.92368291482137,-14.844136566056765,-54.13385826771644,-68.89763779527547
13300,2025-02-07,29568.0,7562.0,40360.0,40380.0,40410.0,25.575,1436337196.6666667,40360.0,40270.0,40350.0,40580.0,1.8605,13.74630475678581,-4.952947003467045,19.86590514030384,-22.299306243805937,-2.4777006937559687
13300,2025-02-10,26601.0,8262.0,40350.0,40350.0,40260.0,31.059,1442396675.0,40350.0,40570.0,40580.0,41100.0,1.932,16.076086956521742,0.0,2.4648755237866027,54.52292441139983,57.00123915737265
13300,2025-02-12,35410.0,16071.0,40580.0,40530.0,40580.0,45.385,1443343207.0,40580.0,40730.0,41100.0,40750.0,2.075,21.872289156626504,12.336540833950416,90.84213110729155,36.964021685559345,128.14194184327167
13300,2025-02-13,54732.0,8077.0,41100.0,41030.0,40750.0,14.757,1453258974.5,41100.0,41100.0,40750.0,40790.0,2.1775,6.777037887485648,17.060687301975186,-85.15815085158196,0.0,-85.15815085158196
13300,2025-02-14,28776.0,4349.0,40750.0,,41050.0,15.113,1461562801.1666667,40750.0,40600.0,40790.0,40900.0,2.2805,6.6270554702916025,,46.79802955664947,-36.80981595092003,9.815950920244454
13300,2025-02-17,23514.0,3478.0,40790.0,,40570.0,14.791,1464492812.8333333,40790.0,40730.0,40900.0,40770.0,2.2805,6.485858364393773,,41.738276454701406,-14.709487619514183,26.96739396911063
13300,2025-02-18,33727.0,11880.0,40900.0,40870.0,40700.0,35.224,1442272333.0,40900.0,40750.0,40770.0,40210.0,2.2805,15.445735584301687,7.340347443112183,4.907975460122227,-36.67481662591676,-31.784841075794823
13300,2025-02-19,29732.0,3636.0,40770.0,,40770.0,12.229,1445147417.3333333,40770.0,40480.0,40210.0,40380.0,2.3895,5.117807072609332,,-66.69960474308346,-71.13073338238851,-137.35589894530276
13300,2025-02-25,59915.0,11475.0,39800.0,39790.0,39630.0,19.152,1506427756.6666667,39800.0,39620.0,39660.0,39830.0,2.3895,8.015065913370998,2.5131942699174736,10.09591115598285,-45.22613065326642,-35.17587939698474
13300,2025-02-27,51414.0,13550.0,39830.0,39810.0,39840.0,26.355,1553099668.6666667,39830.0,39170.0,38700.0,39340.0,2.409,10.940224159402243,5.023863350916979,-119.98978810313976,-165.70424303289033,-283.70574943509916
13300,2025-03-03,56773.0,15556.0,39340.0,39310.0,39260.0,27.4,1654451735.8333333,39340.0,38820.0,38830.0,38910.0,2.5445,10.76832383572411,7.631645891630345,2.5759917568257684,-132.1809862735135,-129.6390442297912
13300,2025-03-04,103350.0,16142.0,38830.0,38820.0,38810.0,15.619,1708943084.6666667,38830.0,38800.0,38910.0,39260.0,2.666,5.858589647411853,2.5759917568257684,28.350515463917425,-7.7259850630950755,20.60262683492242
13300,2025-03-06,38902.0,15558.0,39260.0,39250.0,39200.0,39.993,1708335445.8333333,39260.0,38560.0,38410.0,38560.0,3.3405,11.972159856308936,2.547770700636054,-38.900414937759194,-178.2985226693834,-216.50534895568006
13300,2025-03-21,44000.0,15387.0,39200.0,39220.0,39190.0,34.97,1744689542.3333333,39200.0,39310.0,39130.0,39340.0,3.099,11.284285253307518,-5.0994390617031815,-45.789875349784296,28.061224489794867,-17.857142857142794
13300,2025-03-25,40219.0,14204.0,39340.0,39340.0,39510.0,35.317,1745975961.3333333,39340.0,39610.0,39590.0,39350.0,3.4675000000000002,10.185147801009371,0.0,-5.049229992426518,68.6324351804779,63.548551093035584
13300,2025-03-26,56134.0,15068.0,39590.0,39560.0,39640.0,26.843,1766348075.3333333,39590.0,39200.0,39350.0,38880.0,3.8019999999999996,7.060231457127828,7.583417593528541,38.26530612244916,-98.50972467794873,-60.621369032584084
13300,2025-03-27,53898.0,12418.0,39350.0,39270.0,39160.0,23.04,1790760484.1666667,39350.0,39150.0,38880.0,37350.0,4.244,5.4288407163053725,20.37178507766635,-68.96551724137944,-50.82592121982255,-119.44091486658203
13300,2025-04-02,67128.0,15035.0,37480.0,37450.0,37420.0,22.398,1979600313.3333333,37480.0,35750.0,36500.0,35450.0,5.341,4.19359670473694,8.010680907877266,209.79020979021047,-461.5795090715047,-261.4727854855925
13300,2025-04-22,28790.0,12448.0,35880.0,35860.0,35840.0,43.237,2392137385.0,35880.0,36880.0,36550.0,36710.0,6.5504999999999995,6.6005648423784455,5.57724484104849,-89.47939262472838,278.70680044593144,186.73355629877264
13300,2025-04-28,39969.0,12686.0,37520.0,37560.0,37680.0,31.74,2336606075.8333335,37520.0,37670.0,37770.0,38160.0,6.24,5.086538461538461,-10.649627263046302,26.546323334217803,39.978678038379286,66.63113006396549
13300,2025-05-15,23665.0,6433.0,39600.0,39610.0,39640.0,27.184,2418033291.3333335,39600.0,39580.0,39540.0,39260.0,5.492,4.949745083758194,-2.524614996213259,-10.10611419908991,-5.050505050504528,-15.151515151514694
13300,2025-05-23,11315.0,2173.0,38920.0,,38930.0,19.205,2340235064.8333335,38920.0,39010.0,39330.0,39550.0,4.5515,4.219488080852466,,82.03024865419017,23.12435765673193,105.3442959917783
13300,2025-06-06,10709.0,1947.0,39570.0,39520.0,39420.0,18.181,2084301351.1666667,39570.0,39860.0,39900.0,40030.0,4.3735,4.157082428261118,12.651821862348367,10.035122930256435,73.2878443265106,83.3965125094771
13300,2025-07-14,34111.0,7545.0,40730.0,40720.0,40690.0,22.119,1513621529.1666667,40730.0,40760.0,40930.0,40940.0,2.62,8.44236641221374,2.4557956778004097,41.70755642787016,7.365578197888745,49.10385465259015
13300,2025-07-16,40348.0,7638.0,40940.0,40930.0,40990.0,18.93,1521515691.6666667,40940.0,40710.0,41190.0,41110.0,2.625,7.211428571428572,2.443195699974865,117.9071481208549,-56.179775280899015,61.06497313141279
13300,2025-07-17,47801.0,7564.0,41190.0,41160.0,40660.0,15.824,1537009995.5,41190.0,41420.0,41110.0,41030.0,2.625,6.028190476190476,7.288629737609575,-74.84307098020282,55.838795824230125,-19.422189851905358
13300,2025-08-15,47012.0,11314.0,44730.0,44740.0,44200.0,24.066,1657362370.1666667,44730.0,44820.0,45060.0,44960.0,2.0564999999999998,11.702407002188185,-2.235136343317068,53.547523427042165,20.12072434607548,73.77598926894713
13300,2025-08-21,40347.0,13038.0,43960.0,43980.0,44090.0,32.315,1702366544.1666667,43960.0,43990.0,43990.0,44150.0,1.9985,16.16962722041531,-4.547521600727356,0.0,6.824385805277444,6.824385805277444
13300,2025-08-28,16128.0,1538.0,44200.0,44180.0,43690.0,9.536,1647490983.0,44200.0,44170.0,44070.0,43510.0,1.9495,4.891510643754809,4.526935264825838,-22.63980076975369,-6.787330316742057,-29.41176470588225
13300,2025-09-02,23528.0,2042.0,43690.0,43660.0,43760.0,8.679,1672921276.5,43690.0,43430.0,43250.0,43940.0,1.9495,4.4519107463452166,6.871278057718477,-41.446005065622906,-59.51018539711583,-100.70954451819603
13300,2025-09-10,18896.0,1640.0,45190.0,45230.0,44960.0,8.679,1699285613.6666667,45190.0,45320.0,45790.0,46220.0,1.9475,4.4564826700898585,-8.843687817819967,103.70697263901052,28.7674264217741,132.77273733126816
13300,2025-11-11,25117.0,2401.0,52790.0,52820.0,53370.0,9.559,2127769651.1666667,52790.0,52800.0,53090.0,53300.0,1.5085,6.336758369240967,-5.679666792881566,54.92424242424132,1.8942981625302835,56.82894487592405
13300,2025-11-12,20483.0,1909.0,53090.0,53000.0,52800.0,9.32,2124672810.1666667,53090.0,52990.0,53300.0,52310.0,1.547,6.024563671622496,16.981132075470917,58.50160407623983,-18.835938971557553,39.55547184027131
13300,2025-11-17,21617.0,1832.0,52350.0,52320.0,52120.0,8.475,2142503531.3333333,52350.0,51680.0,50790.0,50510.0,1.547,5.478345184227537,5.733944954129377,-172.213622291022,-127.9847182425975,-297.99426934097426
13300,2025-12-23,9006.0,843.0,52400.0,52310.0,52390.0,9.36,2059398953.0,52400.0,52520.0,52350.0,52360.0,1.555,6.019292604501608,17.205123303383196,-32.36862147753206,22.900763358779663,-9.54198473282486
13300,2026-04-17,32524.0,11416.0,61500.0,61580.0,62100.0,35.1,2641015734.3333335,61500.0,61680.0,61610.0,62130.0,1.7149999999999999,20.466472303207,-12.991230919129348,-11.348897535667923,29.268292682926855,17.886178861787894
13300,2026-05-19,64671.0,7300.0,63540.0,63440.0,64360.0,11.288,2763185723.5,63540.0,63320.0,62760.0,64680.0,1.904,5.928571428571429,15.762925598992172,-88.43967150979127,-34.623858986465585,-122.75731822473989
13300,2026-05-22,63741.0,7939.0,66380.0,66380.0,65280.0,12.455,2897572381.3333335,66380.0,67050.0,68440.0,68080.0,1.9415,6.415142930723667,0.0,207.30797912005937,100.93401626996013,310.33443808375915
13430,2025-11-05,1005010.0,95270.0,2156.0,2152.5,2140.0,9.48,1475843232.9166667,2156.0,2155.0,2152.5,2131.0,1.4064999999999999,6.740135087095628,16.26016260162677,-11.600928074245731,-4.638218923933568,-16.233766233766378
13430,2025-11-06,989140.0,168650.0,2152.5,2156.0,2158.5,17.05,1459657750.75,2152.5,2131.0,2131.0,2136.0,1.4064999999999999,12.12228937077853,-16.233766233766378,0.0,-99.88385598141747,-99.88385598141747
13430,2026-04-30,631920.0,54240.0,2043.5,2040.0,2039.5,8.583,1793822836.9166667,2043.5,2041.0,2038.0,2011.0,1.2555,6.836320191158901,17.15686274509798,-14.698677119059367,-12.233912405187342,-26.914607291411706
13460,2024-12-03,38920.0,3658.0,40710.0,40730.0,40370.0,9.399,1259244011.1666667,40710.0,40830.0,40760.0,40860.0,1.5434999999999999,6.089407191448008,-4.910385465258793,-17.144256674014315,29.476787030213725,12.28199459592183
13460,2024-12-05,26035.0,4026.0,40860.0,40880.0,41180.0,15.464,1242438034.5,40860.0,40880.0,40570.0,40650.0,1.5434999999999999,10.018788467768061,-4.892367906066397,-75.83170254403137,4.894762604013003,-70.97405775819854
13460,2024-12-06,18410.0,2646.0,40570.0,40570.0,40950.0,14.373,1240391718.5,40570.0,40800.0,40650.0,40870.0,1.563,9.195777351247601,0.0,-36.764705882352814,56.69213704707854,19.71900419028838
13460,2024-12-09,26573.0,3329.0,40650.0,40650.0,40850.0,12.528,1242906653.8333333,40650.0,40910.0,40870.0,40880.0,1.6099999999999999,7.78136645962733,0.0,-9.77756049865608,63.9606396063952,54.12054120541132
13460,2024-12-16,16148.0,3057.0,40930.0,40950.0,41090.0,18.931,1266117680.6666667,40930.0,41100.0,40910.0,40660.0,1.563,12.111964171465132,-4.884004884004867,-46.22871046228716,41.5343268995838,-4.88639139995084
13460,2024-12-24,4659.0,683.0,40550.0,,40730.0,14.66,1194405999.0,40550.0,40730.0,40610.0,41070.0,1.657,8.847314423657211,,-29.46231279155387,44.38964241676891,14.796547472255561
13460,2024-12-26,17247.0,2166.0,41070.0,41060.0,40700.0,12.559,1172418469.6666667,41070.0,41250.0,41840.0,41570.0,1.774,7.079481397970687,2.43546030199715,143.0303030303026,43.82761139517966,187.4847820793768
13460,2025-01-06,27287.0,3471.0,40830.0,40860.0,41430.0,12.72,1211050511.6666667,40830.0,41280.0,41630.0,41550.0,1.88,6.765957446808511,-7.342143906020615,84.78682170542706,110.2130786186617,195.93436198873437
13460,2025-01-24,33672.0,3025.0,41230.0,41180.0,41310.0,8.984,1004615597.0,41230.0,41430.0,40790.0,40270.0,1.869,4.806848582129481,12.141816415736084,-154.47743181269624,48.50836769342726,-106.71840892554019
13460,2025-04-15,6003.0,533.0,35670.0,,35750.0,8.879,1084305392.5,35670.0,35630.0,35260.0,35730.0,1.6099999999999999,5.514906832298137,,-103.84507437552593,-11.213905242500877,-114.94252873563204
13460,2025-05-27,6704.0,549.0,39260.0,39290.0,39020.0,8.189,1159543913.5,39260.0,39670.0,39260.0,39990.0,1.877,4.362812999467235,-7.635530669382051,-103.35265944038329,104.43199184920982,0.0
13460,2025-06-12,5573.0,737.0,39720.0,,39830.0,13.224,1149261238.0,39720.0,39580.0,39360.0,39840.0,1.7095,7.735595203275811,,-55.58362809499728,-35.246727089627285,-90.63444108761365
13460,2025-07-17,18170.0,2306.0,41180.0,41160.0,40670.0,12.691,1098875357.6666667,41180.0,41330.0,41080.0,41000.0,1.653,7.6775559588626745,4.859086491739717,-60.488749092668655,36.42544924720825,-24.28363283147106
13460,2025-10-20,26601.0,3638.0,51190.0,51030.0,,13.676,1006132891.6666666,51190.0,51690.0,51170.0,51290.0,1.653,8.273442226255293,31.354105428178514,-100.59972915457571,97.6753272123454,-3.907013088494393
13460,2025-11-07,26227.0,2131.0,52460.0,52260.0,52020.0,8.125,1108946789.3333333,52460.0,52830.0,52920.0,52800.0,1.5655000000000001,5.190035132545512,38.270187523918864,17.035775127767216,70.52992756385822,87.68585589020273
13460,2025-11-17,15809.0,2956.0,52340.0,52320.0,52150.0,18.698,1101901573.6666667,52340.0,51660.0,50720.0,50590.0,1.5655000000000001,11.943787927179814,3.822629969418845,-181.95896244676769,-129.91975544516586,-309.5147115017194
13460,2025-11-27,4903.0,746.0,52060.0,52090.0,51950.0,15.215,1134068766.3333333,52060.0,52120.0,52150.0,51250.0,1.254,12.13317384370016,-5.7592628143599,5.755947812740025,11.525163273147232,17.287744909719738
13460,2025-12-01,13009.0,2099.0,51250.0,51240.0,52300.0,16.135,1117326366.8333333,51250.0,51440.0,51270.0,51770.0,1.254,12.866826156299842,1.951600312255497,-33.04821150855397,37.07317073170735,3.9024390243902474
13460,2025-12-08,9673.0,3057.0,52570.0,,52630.0,31.603,1143369183.0,52570.0,52560.0,52560.0,52490.0,1.2934999999999999,24.432160804020103,,0.0,-1.9022256039569196,-1.9022256039569196
13460,2025-12-12,13350.0,1095.0,52950.0,52820.0,52530.0,8.202,1146716831.1666667,52950.0,52010.0,52200.0,51450.0,1.2934999999999999,6.340935446463085,24.61188943581938,36.531436262257074,-177.5259678942398,-141.64305949008528
13460,2025-12-29,8176.0,2269.0,52580.0,52430.0,52590.0,27.752,1066030218.3333334,52580.0,52340.0,52360.0,53910.0,1.3685,20.27913774205334,28.609574670990234,3.821169277800074,-45.64473183719997,-41.84100418409997
13460,2026-01-06,9100.0,2103.0,54630.0,54530.0,54380.0,23.11,1067360609.6666666,54630.0,54290.0,54030.0,53240.0,1.55,14.909677419354837,18.338529249954938,-47.89095597716009,-62.236866190737985,-109.82976386600728
13460,2026-03-12,24123.0,3187.0,56270.0,56180.0,56110.0,13.211,1216073705.5,56270.0,54880.0,55550.0,55470.0,1.076,12.277881040892193,16.0199359202573,122.08454810495707,-247.02328061133815,-127.95450506486561
13460,2026-04-03,12240.0,2062.0,55290.0,55390.0,55350.0,16.846,1337238651.8333333,55290.0,55310.0,55540.0,55580.0,1.076,15.656133828996282,-18.053800324968616,41.58380039775756,3.617290649302607,45.2161331162948
13460,2026-04-15,20627.0,2527.0,60530.0,60430.0,60960.0,12.251,1449076365.0,60530.0,60890.0,62050.0,61020.0,1.076,11.385687732342006,16.54807214959364,190.5074724913769,59.47464067404651,251.11514951263734
13460,2026-05-13,19753.0,3076.0,65830.0,65760.0,64820.0,15.572,1547639988.8333333,65830.0,66210.0,65190.0,64000.0,0.9025000000000001,17.254293628808863,10.644768856447051,-154.05527865881342,57.72444174388491,-97.22011241075523
13600,2025-02-13,43917640.0,3745630.0,285.5,285.7,288.4,8.529,14616284985.166666,285.5,286.3,289.3,288.9,1.2429999999999999,6.861625100563154,-7.000350017500878,104.78519035976186,28.021015761821033,133.09982486865212
13650,2026-03-09,68923.0,6003.0,71310.0,71710.0,,8.71,2207232662.6666665,2852.4,3010.8,3010.0,3098.4,0.868,10.034562211981568,-55.78022590991494,-2.6571011026976787,-9577.787126630206,-9577.899312859347
14140,2026-01-29,2676700.0,1785200.0,1376.0,1379.5,1382.0,66.694,1552518580.8333333,1376.0,1380.0,1388.5,1402.0,15.76,4.231852791878173,-25.371511417180415,61.594202898551664,29.069767441860517,90.84302325581328
14590,2025-04-10,2006241.0,272099.0,569.0,,,13.563,7071681374.483334,569.0,609.0,581.0,568.0,1.0795,12.56415006947661,,-459.7701149425293,702.9876977152893,210.89630931458768
14750,2026-01-05,3765740.0,486950.0,359.7,359.7,358.1,12.931,2195190338.1666665,359.7,362.9,365.4,363.1,1.0765,12.012076172782164,0.0,68.88950124001036,88.96302474284079,158.46538782318564
14750,2026-01-13,3301550.0,277380.0,371.9,371.8,,8.402,2282030448.6,371.9,374.1,376.7,379.7,1.452,5.786501377410468,2.6896180742319586,69.50013365410123,59.15568701263973,129.06695348211983
