sym,time,th,N,mean,wr,pf,sharpe,t
5016.T,13:30,50,154,-3.276265340029423,48.701298701298704,0.9326939807955559,-0.36331824999416745,-0.28401894093401864
5016.T,13:30,80,110,-8.010794755166343,49.09090909090909,0.8544942433830126,-0.9570278038465496,-0.6322962809728498
5016.T,13:30,120,70,-6.191679687754959,45.714285714285715,0.8901424041559074,-0.7196541766428393,-0.3792910543074199
5016.T,14:00,20,219,-5.785803287666624,47.94520547945205,0.8624901850019814,-0.7416676023483597,-0.6914027387720132
5016.T,14:00,30,199,-9.461852696221525,46.231155778894475,0.7843572657261478,-1.2007149170535383,-1.067004310576791
5016.T,14:00,50,147,-14.509189670687851,44.21768707482993,0.6945801363122683,-2.1042920516266435,-1.6071796018121691
5016.T,14:00,80,110,-14.769556318713352,42.72727272727273,0.7014548964572013,-2.054487375335035,-1.3573740715878968
5016.T,14:00,120,66,-21.52849746684815,40.909090909090914,0.633593863851708,-2.61527098209499,-1.3384075951139798
4502.T,9:30,20,134,-12.554996598991254,39.55223880597015,0.6220810831916822,-2.962303818605947,-2.1601391456866956
4502.T,9:30,30,92,-13.499101491906899,40.21739130434783,0.6212116504511902,-3.076210207348,-1.85870151174559
4502.T,9:30,50,46,-25.4593545028711,34.78260869565217,0.4218112832395083,-5.3896957563959695,-2.3027293467111374
4502.T,10:00,20,141,-10.807607153608673,43.97163120567376,0.6452266737769332,-2.7024238913147496,-2.0214488549658522
4502.T,10:00,30,104,-11.916687453466539,42.30769230769231,0.6310978122283324,-2.8380653859682483,-1.8232188242566898
4502.T,10:00,50,38,1.1657087835964501,50.0,1.0460645105392818,0.2724099027650245,0.10578264430532357
4502.T,11:00,20,166,-8.452020780175669,45.18072289156627,0.6454092285839405,-2.865746946762793,-2.325903070424138
4502.T,11:00,30,122,-7.557587312202503,46.72131147540984,0.6784499948495536,-2.4994307386536825,-1.7390847690050197
4502.T,11:00,50,47,-17.423036469027103,38.297872340425535,0.4816638279539956,-4.931650015068225,-2.1298102213901386
4502.T,11:30,20,163,-3.976391739800077,47.239263803680984,0.799344734865497,-1.4407829133530279,-1.1587562276263468
4502.T,11:30,30,118,-0.5666827968192323,47.45762711864407,0.9686545472177496,-0.2043139754697807,-0.13981018406952048
4502.T,11:30,50,54,-10.022240675273201,35.18518518518518,0.610296665661885,-3.1354817990345456,-1.451446036008591
4502.T,11:30,80,15,-24.50111873856412,20.0,0.2712530204439545,-8.887927079196611,-2.1684321712373045
4502.T,13:30,20,160,-0.3920920536510836,45.0,0.9722641988448734,-0.18459165547726442,-0.1470861517805495
4502.T,13:30,30,132,1.6698248502873816,47.72727272727273,1.1216750492906513,0.7597392046543561,0.5498588671726923
