sym,break_dir,persist,hold,N,mean,wr,pf,sharpe,t
6857.T,down,20,120,243,-14.296831603147844,41.1522633744856,0.6875244437813686,-2.154733025403398,-2.115905826714059
6857.T,up,30,30,190,-1.4777642069917696,50.0,0.9341574436382301,-0.402088499595327,-0.3491388537979317
6857.T,down,30,30,183,-4.21817669158482,43.71584699453552,0.846710566598891,-0.9843416124139868,-0.8388245247972775
6857.T,up,30,60,190,1.141878970922137,53.1578947368421,1.0439662594944823,0.23718890929809272,0.2059543210245053
6857.T,down,30,60,183,-10.29237882828559,42.62295081967213,0.7273678989958114,-1.8207903096730587,-1.5516194246034185
6857.T,up,30,120,190,3.3413122998703986,56.84210526315789,1.1035162666407,0.5627303365749107,0.4886263220828809
6857.T,down,30,120,183,-10.097186748684814,45.3551912568306,0.7691580627935144,-1.4935433915043201,-1.2727500390543522
6857.T,up,60,30,86,3.784646041997865,54.65116279069767,1.2316286085033183,1.3024570139612175,0.7608733168877426
6857.T,down,60,30,103,2.624127852852257,47.57281553398058,1.1128878717855875,0.6217668637780198,0.3975080381932223
6857.T,up,60,60,86,2.5127506747936206,50.0,1.1202276685788157,0.6833892712472656,0.39922443195110857
6857.T,down,60,60,103,0.17752805670469313,45.63106796116505,1.005939953563617,0.03310958181691237,0.021167620341597387
6857.T,up,60,120,86,8.94055217635776,58.139534883720934,1.3682396874618858,1.9192896259427703,1.1212164763257162
6857.T,down,60,120,103,1.418976617595199,48.54368932038835,1.0351427864110516,0.194438669092524,0.12430854457284875
6146.T,up,20,30,224,-2.2312755265307107,43.75,0.8877189325230115,-0.6612958593906032,-0.6234757153942415
6146.T,down,20,30,246,-4.621185414659387,42.27642276422765,0.8222383059890566,-1.1571600602399776,-1.1433013559903964
6146.T,up,20,60,224,-2.4189190525410615,47.32142857142857,0.906840249982095,-0.549065214711374,-0.5176636488480804
6146.T,down,20,60,246,0.34316267047231724,48.78048780487805,1.0113922791358925,0.06327846750552037,0.06252061420876566
6146.T,up,20,120,224,1.6142702734418077,51.33928571428571,1.0513934298556495,0.2984269194667687,0.28135959792475185
6146.T,down,20,120,246,0.46300172234827636,48.78048780487805,1.0113801682278087,0.06646765225424965,0.06567160375032477
6146.T,up,30,30,172,-2.4163889718427676,44.18604651162791,0.8731868069327631,-0.7675453251805432,-0.634114937842436
6146.T,down,30,30,175,-7.82803573991129,38.857142857142854,0.7026685774495026,-2.090250769559658,-1.741875641299715
6146.T,up,30,60,172,-1.9957066460910462,46.51162790697674,0.9201920272690246,-0.4573467330620669,-0.37784139345761386
6146.T,down,30,60,175,0.2500827741596582,47.42857142857143,1.0080408456598269,0.04560040740930019,0.038000339507750155
6146.T,up,30,120,172,-2.489069249211827,48.25581395348838,0.9244322576306712,-0.4680418950566808,-0.38667730419921614
6146.T,down,30,120,175,3.5119621800599,50.28571428571429,1.0899459780993723,0.4992889234072725,0.4160741028393937
6146.T,up,60,30,94,-7.996982972784056,39.361702127659576,0.6214042729369009,-2.7670111073986217,-1.689952737241736
6146.T,down,60,30,92,-9.719490664801949,34.78260869565217,0.6418087263821985,-2.565768397790522,-1.5502833936285698
6146.T,up,60,60,94,0.01836703297564895,46.808510638297875,1.0008747037621946,0.004872398045228534,0.002975818344728826
6146.T,down,60,60,92,-1.1189028196248154,44.565217391304344,0.9637575045573978,-0.20373925637723303,-0.12310292155124025
6146.T,up,60,120,94,-2.723253471755428,47.87234042553192,0.9092741733681716,-0.5655574944088323,-0.3454143834797748
6146.T,down,60,120,92,4.44635651098568,46.73913043478261,1.115547619146984,0.6488451355526513,0.3920438959144426
4063.T,up,20,30,248,-4.249300182229215,41.12903225806452,0.693818105132886,-1.9715171192912473,-1.9558075691805363
4063.T,down,20,30,234,1.3474452111151918,49.572649572649574,1.1162466882007935,0.5906104244985355,0.5691264456442011
4063.T,up,20,60,248,-6.678385591539151,39.516129032258064,0.6435979913111225,-2.3120807305624465,-2.2936574829317906
4063.T,down,20,60,234,3.949370397118281,53.41880341880342,1.2885141008083458,1.335920114547665,1.2873248336289596
4063.T,up,20,120,248,-7.043776801817539,40.32258064516129,0.7007361048762758,-2.013734404293356,-1.997688456112454
4063.T,down,20,120,234,2.340592278430807,53.84615384615385,1.1221091559476033,0.6404027256879324,0.6171075076453126
4063.T,up,30,30,191,-2.313999319950321,42.40837696335078,0.8194649194860523,-1.060513344364017,-0.9232781351316377
4063.T,down,30,30,173,-0.4103590684048477,46.82080924855491,0.9672961574662404,-0.17654468797055536,-0.14627746852555115
4063.T,up,30,60,191,-4.9222718440037525,40.83769633507853,0.724176372109235,-1.6549537538612147,-1.4407952749622468
4063.T,down,30,60,173,2.0728351258913795,50.86705202312138,1.1423535722133742,0.6931449042829785,0.5743105787289954
4063.T,up,30,120,191,-3.2430584901395005,42.40837696335078,0.8467735341186094,-0.941082599036381,-0.8193022668321133
4063.T,down,30,120,173,0.41860876693215826,53.75722543352601,1.0210258229971123,0.11567966221555735,0.09584728004733152
4063.T,up,60,30,97,-2.2827152630175855,46.391752577319586,0.7944448100447971,-1.2752240852380394,-0.7911741760214357
4063.T,down,60,30,98,-3.8345382701797615,40.816326530612244,0.7346807205016149,-1.566580503902972,-0.9769345857340997
4063.T,up,60,60,97,-4.201528073572882,43.29896907216495,0.6963307979153613,-2.000019042827309,-1.2408512641452385
4063.T,down,60,60,98,-2.129714422856541,44.89795918367347,0.8797633227329643,-0.6615259991293023,-0.4125339401975276
4063.T,up,60,120,97,-1.8129355515410583,43.29896907216495,0.8984521411156159,-0.607915707805488,-0.3771628961381444
4063.T,down,60,120,98,-7.753812334217185,42.857142857142854,0.6849108085406871,-2.027297190367964,-1.2642419179210582
6963.T,up,20,30,301,-8.253353994784074,39.202657807308974,0.6184046881918244,-2.728355372544839,-2.9818371046519774
6963.T,down,20,30,288,-0.35985608705509264,43.40277777777778,0.9807444120517778,-0.11524334050811876,-0.12320031322534487
6963.T,up,20,60,301,-4.082731823006606,44.18604651162791,0.819313065315108,-1.1272750576407105,-1.232006148409659
6963.T,down,20,60,288,-0.022615730933147345,44.44444444444444,0.9989738848552475,-0.005704342789294577,-0.006098198952644206
6963.T,up,20,120,301,-4.310791390533843,44.85049833887043,0.8459271342096312,-0.9558110936503623,-1.0446120812430189
6963.T,down,20,120,288,0.8652809723012823,45.83333333333333,1.03090100658699,0.17226248277184955,0.18415634032208847
6963.T,up,30,30,220,-9.428189408401426,39.09090909090909,0.5594228787346804,-3.33217602393793,-3.113429278622227
6963.T,down,30,30,214,-1.0634643582506607,40.18691588785047,0.9417355722622031,-0.3584173142139009,-0.3302901311272704
6963.T,up,30,60,220,-4.167816108756526,43.63636363636363,0.8183586851127386,-1.1459140911270531,-1.0706884799814533
6963.T,down,30,60,214,-0.3882568377694557,44.39252336448598,0.9811176235578087,-0.11333921471624715,-0.10444479830053717
6963.T,up,30,120,220,-6.116144186833313,45.0,0.7880365554345365,-1.3453907975507988,-1.2570701758226182
6963.T,down,30,120,214,-4.408715283192057,43.925233644859816,0.845732712352733,-0.9981567784653559,-0.9198253548882539
6963.T,up,60,30,122,-13.667716971451224,34.42622950819672,0.398301100783256,-5.2082593943776585,-3.6238670052799176
6963.T,down,60,30,107,1.1662941597195642,42.99065420560748,1.066587094691551,0.38451891386065906,0.2505586066907346
6963.T,up,60,60,122,-9.288994833832996,40.16393442622951,0.6426716315400963,-2.5000006475403365,-1.7394813072443764
6963.T,down,60,60,107,1.3433726651294295,43.925233644859816,1.0713553500043635,0.40282310101563357,0.2624859045812587
6963.T,up,60,120,122,-10.171501200812582,42.62295081967213,0.6902592656548707,-2.123030010623694,-1.477188024663966
6963.T,down,60,120,107,-6.627006287190017,42.99065420560748,0.7655254016389181,-1.5786340281576539,-1.0286629039868205
8267.T,up,20,30,235,-5.910814595211051,41.702127659574465,0.6824620826594416,-1.83108241412701,-1.7682413913100634
8267.T,down,20,30,249,-2.907531392417639,41.365461847389554,0.8165032916734921,-1.1522950889031527,-1.1454156537535938
8267.T,up,20,60,235,-2.737830161878035,45.95744680851064,0.8657733336635133,-0.7323998888858152,-0.707264614922439
8267.T,down,20,60,249,-1.372671019358534,42.168674698795186,0.93197314419653,-0.38879597283706024,-0.3864747821044952
8267.T,up,20,120,235,2.124388805252933,48.08510638297872,1.090183379868992,0.4443094849249507,0.4290612021253662
8267.T,down,20,120,249,-3.242574539369023,42.570281124497996,0.877970580650825,-0.7325445274614614,-0.728171088210208
8267.T,up,30,30,162,-5.349442916419386,38.88888888888889,0.7167879080606384,-1.5242912987048198,-1.222151956584457
8267.T,down,30,30,194,-0.39031425938856146,44.84536082474227,0.9730226479180042,-0.15724716523756618,-0.1379696045603309
8267.T,up,30,60,162,-2.981845472517266,45.06172839506173,0.8631003640461482,-0.7305226375456103,-0.5857211620667391
8267.T,down,30,60,194,-0.4670732474423527,44.329896907216494,0.9750469261880349,-0.15170223081807366,-0.133104445891082
8267.T,up,30,120,162,1.4083708604826701,47.53086419753087,1.057750419349833,0.2843553546715772,0.22799149570192087
8267.T,down,30,120,194,-0.5711378892500006,46.391752577319586,0.9762667026159745,-0.1398121753279165,-0.12267203999238752
8267.T,up,60,30,85,-7.837544665606733,41.17647058823529,0.6121968764073003,-1.885764315976642,-1.0952079959553136
8267.T,down,60,30,101,-2.5989702350394,41.584158415841586,0.8374912890634764,-0.9879879706919157,-0.6254780497253233
8267.T,up,60,60,85,-6.026688146230069,48.23529411764706,0.7376256777641903,-1.3210262451074144,-0.7672212769383981
8267.T,down,60,60,101,-3.0256126260242975,44.554455445544555,0.8499769959885913,-0.9669899324596861,-0.6121845558861677
8267.T,up,60,120,85,-1.895314396533763,47.05882352941176,0.9276764016133536,-0.3435640372977534,-0.19953399138126962
8267.T,down,60,120,101,-5.6694932258106725,43.56435643564357,0.7991429835592854,-1.2888552585969113,-0.8159519118040002
9020.T,up,20,30,267,-3.5735605582853354,37.07865168539326,0.6682381074061626,-2.422395351297,-2.4934483966813934
9020.T,down,20,30,265,-4.814582077489818,38.86792452830189,0.6319830662913045,-2.7634147434854532,-2.8337970046345475
9020.T,up,20,60,267,-1.6698954242669612,42.32209737827715,0.8655096830396993,-0.8473067168225805,-0.8721596883132424
9020.T,down,20,60,265,-3.941040728248863,43.0188679245283,0.7361558620513025,-1.8116967497832135,-1.8578394122506574
9020.T,up,20,120,267,-3.7016969102175477,44.9438202247191,0.7712383079456905,-1.5512699342569085,-1.5967713644768708
9020.T,down,20,120,265,-4.544740817344156,41.132075471698116,0.7476054467547589,-1.636103127472988,-1.6777735418963449
9020.T,up,30,30,192,-3.0548228738713714,38.02083333333333,0.7106671073487846,-2.0720847329476757,-1.8086638352562059
9020.T,down,30,30,192,-4.101341987160409,39.0625,0.6695167187199205,-2.4442253942337824,-2.133494835163731
9020.T,up,30,60,192,-1.389900406231661,42.1875,0.880150668523459,-0.7465312608418189,-0.651625906944468
9020.T,down,30,60,192,-1.5060230379944308,46.875,0.8889936705713887,-0.696716340764891,-0.608143879898621
9020.T,up,30,120,192,-3.0737051481420994,46.35416666666667,0.7928941088158237,-1.4113376174935839,-1.2319164692005675
9020.T,down,30,120,192,-3.097636224792615,45.3125,0.8166554382784362,-1.1606904208031572,-1.0131336593791644
9020.T,up,60,30,112,-2.705549435134714,36.607142857142854,0.7318366475405822,-1.8672751940837806,-1.2448501293891872
9020.T,down,60,30,107,-5.56829010714227,40.18691588785047,0.5697608427740211,-3.383432540196036,-2.2046981631983296
9020.T,up,60,60,112,-0.9760880254432612,43.75,0.9101904853416063,-0.5442554430362131,-0.3628369620241421
9020.T,down,60,60,107,-2.903103749353546,45.794392523364486,0.7861689306043471,-1.3878311582350835,-0.9043327357763772
9020.T,up,60,120,112,-4.318103689728515,46.42857142857143,0.7362775915624186,-1.8789901366892472,-1.252660091126165
9020.T,down,60,120,107,-5.388520550887781,43.925233644859816,0.7149981144798949,-1.8813000672161575,-1.2258848826866335
7974.T,up,20,30,278,-2.4731892069753627,39.92805755395683,0.8301308736843219,-1.0541317843127227,-1.1071769506237907
7974.T,down,20,30,240,-3.708015157190788,41.66666666666667,0.7669983509175984,-1.6095080922116114,-1.570719064600566
7974.T,up,20,60,278,-2.694486460249146,40.28776978417266,0.8597653703956563,-0.8665830903147991,-0.9101905830706297
7974.T,down,20,60,240,-0.844632944301122,46.25,0.9564736486572902,-0.25939031849723343,-0.2531390307435934
7974.T,up,20,120,278,-1.6089557737201907,43.884892086330936,0.9375883771672012,-0.38037043215004235,-0.3995111251198181
7974.T,down,20,120,240,-0.5057882487582869,48.333333333333336,0.9803305709196112,-0.11313443297509033,-0.1104079013933816
7974.T,up,30,30,196,-3.1788993877749756,40.30612244897959,0.7618401200519191,-1.6201380082979502,-1.428827419853292
7974.T,down,30,30,169,-4.4001979074717505,40.828402366863905,0.7300861178488415,-1.9225818365004077,-1.574446533074976
7974.T,up,30,60,196,-3.8088616985553205,40.816326530612244,0.7851837027766507,-1.429555381557473,-1.2607493416650417
7974.T,down,30,60,169,-4.146169339677409,43.19526627218935,0.7953157364702466,-1.3118724259750048,-1.0743225353011214
7974.T,up,30,120,196,-1.7954338491199577,43.36734693877551,0.9219744453326253,-0.4946662805996273,-0.4362546534786362
7974.T,down,30,120,169,-4.018325228520925,43.786982248520715,0.8385074804673914,-1.0089120689379583,-0.8262213233056998
7974.T,up,60,30,106,-1.9950486891270205,38.67924528301887,0.8229041190279673,-1.2462282857994942,-0.8082584738891584
7974.T,down,60,30,86,-6.035925938693987,38.372093023255815,0.633702400539072,-2.769648338427907,-1.6179816264823128
7974.T,up,60,60,106,-1.235001373205603,41.509433962264154,0.9178412428134102,-0.5191325467351259,-0.33669054438219786
7974.T,down,60,60,86,-7.4326579226208365,39.53488372093023,0.621461958097855,-2.76057256349514,-1.6126797125593193
7974.T,up,60,120,106,-3.10315230364561,40.56603773584906,0.8504721664541771,-1.0186163460314057,-0.6606376237028827
7974.T,down,60,120,86,-7.597294988362397,40.69767441860465,0.6783603242060338,-2.099347597900113,-1.2264032923869965
6758.T,up,20,30,232,3.0846820088075115,43.96551724137931,1.2185894730144553,0.955129974211913,0.9164445577062016
6758.T,down,20,30,235,-3.60205627071678,45.95744680851064,0.7820957796537438,-1.4148974370283645,-1.366339490407306
6758.T,up,20,60,232,0.5868110306813404,44.827586206896555,1.0301417021603927,0.16299655007972638,0.1563947371337647
6758.T,down,20,60,235,-3.752662262226423,45.1063829787234,0.8201653314337112,-1.184808800741884,-1.1441472792796528
6758.T,up,20,120,232,-2.536765775926989,43.53448275862069,0.8884009591512219,-0.7012996356901351,-0.6728950528223826
6758.T,down,20,120,235,-6.6180581142479324,47.65957446808511,0.7577567283099408,-1.6428708099992606,-1.586489032062914
6758.T,up,30,30,176,0.807777062059565,40.909090909090914,1.0555836875153994,0.2496146380163922,0.20860567230148733
6758.T,down,30,30,188,-1.7765630842454747,45.744680851063826,0.8780884260852708,-0.7237916057436865,-0.6251614592922241
6758.T,up,30,60,176,-1.6363954981918647,42.61363636363637,0.9189687598361982,-0.45349324508649896,-0.3789892452911348
6758.T,down,30,60,188,-1.7377240582387081,44.680851063829785,0.9066406002231792,-0.5763134977292291,-0.4977800024083153
6758.T,up,30,120,176,-6.227185238845644,40.340909090909086,0.7423918605232832,-1.7451534664693051,-1.4584437636954346
6758.T,down,30,120,188,-3.9784141772180357,50.0,0.8393003692908381,-1.020756709074563,-0.8816595118863028
6758.T,up,60,30,101,3.7167874437259663,38.613861386138616,1.2794723277923334,1.0085691878714882,0.6385076613849033
6758.T,down,60,30,103,-1.721319586118115,39.80582524271845,0.8702644116341104,-0.8002336166722092,-0.5116054160988599
6758.T,up,60,60,101,-0.39875288226648903,39.603960396039604,0.9791450018662758,-0.10463383434618163,-0.06624186587646248
6758.T,down,60,60,103,-0.4023831595057886,40.77669902912621,0.9736994443678605,-0.16114392250093035,-0.10302254467355217
6758.T,up,60,120,101,-4.859762003217123,38.613861386138616,0.7796730036368797,-1.4209012065734583,-0.8995479114158791
6758.T,down,60,120,103,1.5016943879410511,49.51456310679612,1.077971226458857,0.44452794901759357,0.28419564185576507
8411.T,up,20,30,260,-3.94558751494529,40.0,0.7386898983944569,-1.7377667615323484,-1.7651348508970297
8411.T,down,20,30,238,-4.569683691574897,42.857142857142854,0.7134766225791348,-1.9513513107610476,-1.8963726038318318
8411.T,up,20,60,260,-0.058081450345419554,40.76923076923077,0.9966888840234117,-0.017211536321224682,-0.01748260081305981
8411.T,down,20,60,238,-3.730636025846022,43.27731092436975,0.8105816201127815,-1.15031220725461,-1.1179025240924911
8411.T,up,20,120,260,-0.6050462161423077,45.0,0.973564415983984,-0.14895183489594394,-0.15129767739834676
8411.T,down,20,120,238,-4.302571155033893,42.857142857142854,0.8267564627332756,-1.0165613942125515,-0.9879200979683762
8411.T,up,30,30,193,-3.5912819327876173,40.41450777202073,0.7343495777696769,-1.7480797698943433,-1.52981752232889
8411.T,down,30,30,170,-4.555440638088219,43.529411764705884,0.6895344666954227,-2.1459471004984554,-1.7625571282910912
8411.T,up,30,60,193,0.7969282100723023,41.45077720207254,1.052275043612943,0.25753122786194327,0.225376319613771
8411.T,down,30,60,170,-3.502785411243567,42.35294117647059,0.7967242450149242,-1.2757849028431612,-1.047856107054112
8411.T,up,30,120,193,0.351012674513261,44.559585492227974,1.0169469764049608,0.09672686401233258,0.08464971335657863
8411.T,down,30,120,170,-4.867833577747105,42.35294117647059,0.7840764173878702,-1.3399363689543906,-1.1005464198108466
8411.T,up,60,30,93,-0.7316310768517706,40.86021505376344,0.9242395192066726,-0.45810197634650135,-0.27829369640872137
8411.T,down,60,30,92,-3.7651279291777344,43.47826086956522,0.7383451853901959,-1.7382282672029123,-1.050268769114541
8411.T,up,60,60,93,2.8200307800034308,39.784946236559136,1.254932251892243,1.2354137376641872,0.7505050696149584
8411.T,down,60,60,92,-5.811718229189388,38.04347826086957,0.6909516016746956,-1.9589169923638992,-1.1836128644244521
8411.T,up,60,120,93,1.5817781004910014,41.935483870967744,1.0923729748926625,0.51591416054256,0.31341418762706463
8411.T,down,60,120,92,-8.196621670741923,40.21739130434783,0.6663167256192102,-2.168661512180738,-1.3103442741092288
